TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-nysq,4082,RoboSpartans,1,8,223,126,5,WC,
1516resq-nysq,7665,TaskMasters 4-H Club,2,8,213,75,5,SC,
1516resq-nysq,8863,Precision Cut-Ups,3,8,211,147,5,FC,
1516resq-nysq,6460,RoboWarriors,4,8,203,130,5,W1,
1516resq-nysq,8767,Deus ex Machina,5,8,186,109,5,S1,
1516resq-nysq,4957,Quantum Gate,6,8,151,106,5,SC,
1516resq-nysq,7743,Lansing Bobcats,7,8,149,125,5,S1,
1516resq-nysq,10039,UAS Atoms,8,8,148,124,5,,
1516resq-nysq,7386,RACS,9,8,95,147,5,S2,
1516resq-nysq,4093,,10,6,185,97,5,F2,
1516resq-nysq,4809,Botman,11,6,147,87,5,S2,
1516resq-nysq,8599,Chadwicks VoBots,12,6,101,50,5,,
1516resq-nysq,6955,RO Bo Vines,13,4,168,75,5,W2,
1516resq-nysq,7012,Error 404,14,4,153,109,5,F1,
1516resq-nysq,4356,Gears,15,4,138,105,5,,
1516resq-nysq,7420,Robogym,16,4,111,130,5,,
1516resq-nysq,10457,ࡎMG,17,2,232,112,5,,
1516resq-nysq,4107,Mohon Bots,18,2,159,58,5,,
1516resq-nysq,9464,Holy Cross Academy - Oneida,19,2,142,73,5,,
1516resq-nysq,7230,Atoms,20,2,142,68,5,,
1516resq-nysq,8571,Sr Mindstorm Magicians,21,2,131,55,5,,
1516resq-nysq,7094,BASEMENTALISTS,22,2,122,87,5,,
1516resq-nysq,9984,JavaScouts,23,2,57,64,5,,
1516resq-nysq,10161,Robot Romeos and Juliet,24,0,173,91,5,,
