TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-nycmphv,6081,i2r robotics,1,10,369,262,5,WC,
1516resq-nycmphv,5484,EnderBot,2,8,473,273,5,SC,
1516resq-nycmphv,4347,NanoGurus,3,8,453,238,5,FC,
1516resq-nycmphv,5602,Bionic Gaels,4,8,271,211,5,SC,
1516resq-nycmphv,8391,W-Prime Robotics,5,8,190,130,5,S1,
1516resq-nycmphv,7486,Team Erebor,6,6,608,273,5,S1,
1516resq-nycmphv,6051,Quantum Mechanics,7,6,428,240,5,W1,
1516resq-nycmphv,9541,Xeno Gaels,8,6,411,160,5,,
1516resq-nycmphv,6567,Roboraiders,9,6,384,191,5,F1,
1516resq-nycmphv,6955,RO Bo Vines,10,6,356,238,5,S2,
1516resq-nycmphv,4107,Mohon Bots,11,6,248,137,5,,
1516resq-nycmphv,9024,Juggerknights,12,6,238,190,5,,
1516resq-nycmphv,6719,Piotech,13,6,230,219,5,S2,
1516resq-nycmphv,4326,Basement Lions,14,6,195,177,5,,
1516resq-nycmphv,18,Techno Chix,15,6,136,191,5,,
1516resq-nycmphv,5069,Robogamers,16,4,414,211,5,,
1516resq-nycmphv,6337,Metal Marauders,17,4,382,262,5,F2,
1516resq-nycmphv,9094,EDISON Robots,18,4,377,240,5,,
1516resq-nycmphv,28,PolyGnomes,19,4,273,123,5,,
1516resq-nycmphv,6761,TESLA Robots,20,4,267,226,5,,
1516resq-nycmphv,4244,Vidrini-I,21,4,177,58,5,W2,
1516resq-nycmphv,9832,Robomaniacs,22,4,75,77,5,,
1516resq-nycmphv,9773,Robocracy,23,2,298,122,5,,
1516resq-nycmphv,4809,Botman,24,2,126,66,5,,
1516resq-nycmphv,10870,Ardsley Robotics,25,0,299,147,5,,
1516resq-nycmphv,7420,Robogym,26,0,267,85,5,,
1516resq-nycmphv,36,Wyverns,27,0,208,143,5,,
