TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-nyfl,796,Wolves,1,10,294,248,5,WC,
1516resq-nyfl,4082,RoboSpartans,2,10,220,158,5,W1,
1516resq-nyfl,9984,JavaScouts,3,10,133,112,5,FC,
1516resq-nyfl,5484,EnderBot,4,8,289,140,5,SC,
1516resq-nyfl,7743,Lansing Bobcats,5,8,243,248,5,SC,
1516resq-nyfl,6347,Geared Up,6,8,184,145,5,F1,
1516resq-nyfl,620,Lost Robot,7,8,107,63,5,S2,
1516resq-nyfl,10074,Einstein's Chickens,8,6,195,134,5,W2,
1516resq-nyfl,8568,Spencerport Tech Rangers,9,6,189,113,5,S1,
1516resq-nyfl,7230,Atoms,10,6,170,195,5,,
1516resq-nyfl,5927,The Hitchhikers,11,6,155,115,5,,
1516resq-nyfl,5356,Tardis,12,4,256,179,5,S1,
1516resq-nyfl,4978,Raider Robotics,13,4,198,150,5,,
1516resq-nyfl,3750,Error: 404,14,4,177,106,5,,
1516resq-nyfl,5319,Wolverines,15,4,174,165,5,,
1516resq-nyfl,7386,RACS,16,4,173,92,5,,
1516resq-nyfl,6996,Oncoming Storm,17,4,92,63,5,,
1516resq-nyfl,8806,The Dark Matter Dragons,18,2,296,195,5,,
1516resq-nyfl,5485,GorillaBots,19,2,165,96,5,S2,
1516resq-nyfl,10776,Alden Knights,20,2,159,94,5,F2,
1516resq-nyfl,4957,Quantum Gate,21,2,137,63,5,,
1516resq-nyfl,9464,Holy Cross Academy - Oneida,22,2,102,179,5,,
1516resq-nyfl,6993,System Upgrade,23,0,151,52,5,,
1516resq-nyfl,5065,TBD,24,0,73,55,5,,
