TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilne2,10252,Lightning Strike,1,10,186,120,5,,
1617velv-ilne2,10415,Warbots Red,2,7,197,95,5,,
1617velv-ilne2,12144,The Fractals,3,7,160,60,5,,
1617velv-ilne2,6287,Vertigo,4,6,186,90,5,,
1617velv-ilne2,7351,Dynamic Signals,5,6,175,90,5,,
1617velv-ilne2,7458,Full Force!,6,6,165,80,5,,
1617velv-ilne2,5452,Robot to the Knee,7,6,120,120,5,,
1617velv-ilne2,10138,Newton Busters FTC,8,5,157,55,5,,
1617velv-ilne2,9113,Need for Speed,9,3,100,80,5,,
1617velv-ilne2,10630,Warbots Gray,10,2,142,90,5,,
1617velv-ilne2,11461,BOT Spot Robots,11,2,110,40,5,,
1617velv-ilne2,3785,Beastie Bots,12,0,142,40,5,,
