TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA1Pk,RA2Pk,RTBeac,RTCent,RTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA1Pk,BA2Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-il-wn3-Q-1,1,1,1,12037,11382,0,10301,10609,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,2,0,0,1,0,0,0,0,0,1,true,0,0,0,0,3,0,1,0,0,0,0,0,
1617velv-il-wn3-Q-2,1,1,2,7738,12036,0,5037,10836,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,3,3,0,0,0,1,0,0,0,true,2,0,0,0,1,4,0,3,0,0,0,1,
1617velv-il-wn3-Q-3,1,1,3,10371,12038,0,10635,9411,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,1,0,0,0,0,0,0,0,2,true,2,0,1,0,1,6,0,0,0,0,0,0,
1617velv-il-wn3-Q-4,1,1,4,10482,10609,0,8770,12036,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,3,0,0,7,0,0,0,0,true,0,0,1,0,3,0,0,0,0,0,7,0,
1617velv-il-wn3-Q-5,1,1,5,7738,12038,0,10371,12037,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,1,0,1,0,0,0,0,0,true,0,0,1,0,0,0,0,0,0,0,0,0,
1617velv-il-wn3-Q-6,1,1,6,10482,10836,0,10301,10635,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,4,2,0,0,0,0,0,0,2,true,2,0,0,0,0,4,0,0,0,0,0,0,
1617velv-il-wn3-Q-7,1,1,7,8770,9411,0,5037,11382,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,0,0,1,0,0,0,0,0,true,2,0,2,0,2,1,0,3,0,0,0,0,
1617velv-il-wn3-Q-8,1,1,8,10371,10635,0,12037,10609,0,0,0,0,false,false,false,0,0,0,false,false,false,1,0,0,1,0,0,1,2,true,0,0,0,1,0,4,0,1,0,0,0,0,0,true,0,0,1,0,4,0,0,0,0,0,0,0,
1617velv-il-wn3-Q-9,1,1,9,10836,7738,0,11382,9411,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,1,0,3,2,0,0,1,0,0,1,0,true,0,0,0,0,1,0,0,0,0,1,1,0,
1617velv-il-wn3-Q-10,1,1,10,10301,12036,0,12038,8770,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,0,5,0,0,0,0,0,0,true,0,0,1,0,2,2,0,0,0,0,0,0,
1617velv-il-wn3-Q-11,1,1,11,5037,10371,0,10482,11382,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,0,1,0,3,0,0,0,1,0,true,0,0,0,0,3,0,0,1,0,1,0,0,
1617velv-il-wn3-Q-12,1,1,12,10301,8770,0,7738,10635,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,4,0,1,0,0,0,0,0,1,true,2,0,0,0,0,6,0,1,0,0,0,0,
1617velv-il-wn3-Q-13,1,1,13,12037,9411,0,10482,12036,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,4,0,0,0,0,0,0,0,
1617velv-il-wn3-Q-14,1,1,14,10609,5037,0,12038,10836,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,2,0,0,0,2,6,0,0,1,0,0,0,0,true,0,0,1,0,2,1,0,0,0,0,1,0,
1617velv-il-wn3-Q-15,1,1,15,10635,12036,0,11382,10371,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,2,0,1,0,0,4,0,2,0,0,0,0,0,true,0,0,2,0,4,0,0,1,0,0,0,0,
1617velv-il-wn3-Q-16,1,1,16,5037,9411,0,12037,10301,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,0,6,0,3,0,0,0,1,0,true,0,0,0,0,4,0,3,2,0,1,0,0,
1617velv-il-wn3-Q-17,1,1,17,12038,10609,0,7738,10482,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,4,0,0,0,0,1,0,0,0,true,0,0,1,0,0,1,0,0,0,0,0,1,
1617velv-il-wn3-Q-18,1,1,18,8770,12037,0,10836,10371,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,0,0,0,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,
