TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilwn2,10635,FVRFTC2015-4,1,10,237,245,5,,
1617velv-ilwn2,9411,Rolling Thunder,2,10,102,90,5,,
1617velv-ilwn2,10609,FVRFTC2015-3,3,6,182,85,5,,
1617velv-ilwn2,10371,The Greenies,4,6,139,50,5,,
1617velv-ilwn2,12037,Ctrl+Alt+Del,5,6,129,80,5,,
1617velv-ilwn2,12038,Anonymous Hackers,6,6,110,70,5,,
1617velv-ilwn2,5037,got robot?,7,4,187,245,5,,
1617velv-ilwn2,10836,STEMper Fi,8,4,160,95,5,,
1617velv-ilwn2,8770,Big Gear on the Inside,9,4,157,75,5,,
1617velv-ilwn2,12036,Rogue Botz,10,4,157,60,5,,
1617velv-ilwn2,7738,Vaders,11,4,117,95,5,,
1617velv-ilwn2,10301,RoboHawks,12,4,116,70,5,,
1617velv-ilwn2,10482,Dream Machine,13,2,85,80,5,,
1617velv-ilwn2,11382,D92 Vulcan,14,0,114,42,5,,
