TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilww2,10101,TechnoBullets,1,10,166,65,5,,
1617velv-ilww2,11177,River Bend Red,2,8,134,106,5,,
1617velv-ilww2,6596,Robotic Rams,3,6,171,106,5,,
1617velv-ilww2,3640,The BoilerBots,4,6,158,76,5,,
1617velv-ilww2,9189,Optimus Primates,5,6,152,100,5,,
1617velv-ilww2,11772,JAVATOMIC,6,6,151,70,5,,
1617velv-ilww2,7317,Quest Gators,7,6,134,100,5,,
1617velv-ilww2,7869,The Robo Panthers,8,4,75,70,5,,
1617velv-ilww2,9163,Techna Gators,9,2,149,60,5,,
1617velv-ilww2,4298,RoboWarriors,10,0,147,55,5,,
1617velv-ilww2,6675,Chargers,11,0,79,43,5,,
