TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-il-cs2-Q-1,Q-1,8-5 R,329,11207,0,11647,3758,0,8,5,0,3,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-il-cs2-Q-2,Q-2,10-30 B,11822,2813,0,12083,9635,0,10,10,0,0,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-il-cs2-Q-3,Q-3,80-10 R,116,10253,0,10109,2813,0,80,0,0,40,0,40,10,10,0,0,0,0,false,false,false,false,
1617velv-il-cs2-Q-4,Q-4,8-55 B,11207,3758,0,116,11822,0,8,5,0,3,0,0,55,5,0,40,0,10,false,false,false,false,
1617velv-il-cs2-Q-5,Q-5,51-0 R,11647,329,0,9635,10253,0,51,10,0,41,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-il-cs2-Q-6,Q-6,90-0 R,12083,3758,0,10109,9635,0,90,10,0,40,0,40,0,0,0,0,0,0,false,false,false,false,
1617velv-il-cs2-Q-7,Q-7,40-5 R,12083,10253,0,116,11207,0,40,0,0,40,0,0,5,0,0,5,0,0,true,false,false,false,
1617velv-il-cs2-Q-8,Q-8,0-47 B,11647,10109,0,11822,329,0,0,0,0,0,0,0,47,5,0,42,0,0,false,false,false,false,
1617velv-il-cs2-Q-9,Q-9,30-25 R,2813,10253,0,3758,11822,0,30,10,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-il-cs2-Q-10,Q-10,91-0 R,9635,329,0,116,2813,0,91,10,0,41,0,40,0,0,0,0,0,0,false,false,false,false,
1617velv-il-cs2-Q-11,Q-11,20-20 T,10109,12083,0,11647,11207,0,20,0,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-il-cs2-Q-12,Q-12,35-70 B,9635,2813,0,10109,11207,0,35,15,0,20,0,0,70,5,0,25,0,40,false,false,false,false,
1617velv-il-cs2-Q-13,Q-13,15-41 B,12083,11822,0,10253,329,0,15,5,0,10,0,0,41,10,0,31,0,0,false,false,false,false,
1617velv-il-cs2-Q-14,Q-14,30-20 R,3758,116,0,11647,12083,0,30,10,0,20,0,0,20,0,0,20,0,0,false,false,false,false,
