TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-il-ne2-Q-1,1,1,1,5452,7351,0,10252,12144,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,2,0,0,0,0,0,0,0,1,true,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-il-ne2-Q-2,1,1,2,9113,10630,0,11461,6287,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-il-ne2-Q-3,1,1,3,10138,3785,0,7458,10415,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,2,1,0,0,0,0,0,0,1,false,1,0,0,0,2,3,0,0,0,0,0,0,
1617velv-il-ne2-Q-4,1,1,4,11461,5452,0,10252,6287,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,2,0,1,0,0,0,0,0,2,false,0,0,0,0,2,0,0,1,0,0,0,0,
1617velv-il-ne2-Q-5,1,1,5,10138,10415,0,12144,9113,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,3,2,0,0,1,0,0,0,1,true,0,0,0,0,1,0,0,0,0,0,1,0,
1617velv-il-ne2-Q-6,1,1,6,7458,3785,0,10630,7351,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,1,0,0,0,0,0,0,0,true,1,0,0,1,2,9,0,0,0,0,0,0,
1617velv-il-ne2-Q-7,1,1,7,10138,9113,0,10252,5452,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,0,0,0,0,0,2,false,2,0,0,0,3,0,0,0,0,0,0,0,
1617velv-il-ne2-Q-8,1,1,8,12144,6287,0,3785,10630,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,0,0,1,0,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-il-ne2-Q-9,1,1,9,7351,7458,0,11461,10415,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,2,9,0,0,0,0,0,0,0,true,0,0,1,0,2,2,0,0,0,0,0,0,
1617velv-il-ne2-Q-10,1,1,10,9113,10252,0,12144,3785,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,false,0,0,0,0,2,0,0,0,0,0,0,0,0,true,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-il-ne2-Q-11,1,1,11,6287,7351,0,7458,10138,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,1,2,1,0,0,0,0,0,0,0,true,1,0,0,0,2,3,0,0,0,0,0,0,
1617velv-il-ne2-Q-12,1,1,12,11461,10630,0,5452,10415,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,2,0,0,0,0,0,0,true,1,0,0,0,3,7,0,0,0,0,0,0,
1617velv-il-ne2-Q-13,1,1,13,7351,12144,0,7458,9113,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,4,1,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-ne2-Q-14,1,1,14,10252,10415,0,10630,6287,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,false,0,0,0,0,2,3,0,0,0,0,0,0,1,false,0,0,0,0,2,0,0,1,0,0,0,0,
1617velv-il-ne2-Q-15,1,1,15,11461,3785,0,10138,5452,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,2,0,0,0,0,0,0,true,1,0,1,0,3,0,0,0,0,0,0,0,
