TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilne3,10252,Lightning Strike,1,10,245,195,5,,
1617velv-ilne3,3785,Beastie Bots,2,8,380,135,5,,
1617velv-ilne3,7351,Dynamic Signals,3,8,242,175,5,,
1617velv-ilne3,5452,Robot to the Knee,4,8,230,195,5,,
1617velv-ilne3,10138,Newton Busters FTC,5,6,315,175,5,,
1617velv-ilne3,6287,Vertigo,6,6,315,135,5,,
1617velv-ilne3,9113,Need for Speed,7,4,185,165,5,,
1617velv-ilne3,12144,The Fractals,8,4,185,95,5,,
1617velv-ilne3,10415,Warbots Red,9,2,222,115,5,,
1617velv-ilne3,10630,Warbots Gray,10,2,185,80,5,,
1617velv-ilne3,7458,Full Force!,11,2,152,75,5,,
1617velv-ilne3,11461,BOT Spot Robots,12,2,140,40,5,,
1617velv-ilne3,11139,NRP RoboKnights,13,2,127,56,5,,
