TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilcc2,10182,DRW Cheetahs,1,7,50,45,5,,
1617velv-ilcc2,9162,Speer Academy,2,7,50,40,5,,
1617velv-ilcc2,11928,Teen Connection,3,7,35,60,5,,
1617velv-ilcc2,10387,Red Hot,4,6,30,45,5,,
1617velv-ilcc2,11795,ITW David Speer Academy 2,5,5,35,40,5,,
1617velv-ilcc2,3216,Robophins,6,4,30,20,5,,
1617velv-ilcc2,12182,HSA Eagle,7,4,5,60,5,,
1617velv-ilcc2,7030,RoboMinds,8,3,30,30,5,,
1617velv-ilcc2,7007,Techknow Bots,9,1,35,20,5,,
