TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-il-nw1-Q-1,1,1,1,8698,9239,0,8706,7715,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,1,2,0,0,0,0,0,0,
1617velv-il-nw1-Q-2,1,1,2,8709,10505,0,7627,8708,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,2,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-nw1-Q-3,1,1,3,8706,7627,0,8708,7715,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,1,0,2,0,0,0,0,0,0,0,0,false,1,0,0,0,1,0,0,0,0,0,0,0,
1617velv-il-nw1-Q-4,1,1,4,9239,10505,0,8698,8709,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,3,0,1,0,0,0,0,0,0,true,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-il-nw1-Q-5,1,1,5,8709,7715,0,9239,7627,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-nw1-Q-6,1,1,6,8708,8706,0,10505,8698,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,1,0,5,0,0,0,0,0,0,true,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-il-nw1-Q-7,1,1,7,8708,10505,0,7715,9239,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,1,4,0,3,0,0,0,0,0,0,true,2,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-nw1-Q-8,1,1,8,8709,7627,0,8698,8706,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,0,0,2,0,1,0,0,0,0,true,0,0,0,1,3,0,0,0,0,0,1,0,
1617velv-il-nw1-Q-9,1,1,9,7715,8698,0,8708,8709,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,true,0,0,1,0,0,0,5,0,0,0,0,0,
1617velv-il-nw1-Q-10,1,1,10,9239,8706,0,7627,10505,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,2,0,0,0,0,0,0,0,0,true,0,0,0,1,1,0,1,0,0,0,0,0,
