TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilhp,12051,Corsair-bot,1,10,209,89,6,WC,
1617velv-ilhp,8907,Blue Box Bots,2,10,201,160,6,W1,
1617velv-ilhp,5928,The Turing Machines,3,10,168,160,6,FC,
1617velv-ilhp,7074,BOOC BOTS,4,10,152,155,6,SC,
1617velv-ilhp,8873,Enginuity,5,10,147,65,6,SC,
1617velv-ilhp,10266,Mach Speed,6,10,145,97,6,W2,
1617velv-ilhp,10268,Gearaffes,7,8,147,90,6,,
1617velv-ilhp,10305,ReBot,8,8,128,70,6,S2,
1617velv-ilhp,11392,Defenestration,9,8,93,54,6,,
1617velv-ilhp,11931,Super Sonics,10,8,82,60,6,,
1617velv-ilhp,8846,Team Tech,11,8,77,70,6,S2,
1617velv-ilhp,5072,Wildcats,12,6,145,90,6,,
1617velv-ilhp,7301,Tigers,13,6,137,90,6,S1,
1617velv-ilhp,6459,The Chicago Style BotDogs,14,4,92,65,6,,
1617velv-ilhp,11049,Unstable Nucleus,15,4,73,105,6,,
1617velv-ilhp,8728,Wolcott High School,16,4,70,90,6,,
1617velv-ilhp,7286,Wired Women,17,4,69,64,6,S1,
1617velv-ilhp,11821,Voltage,18,4,61,40,6,F2,
1617velv-ilhp,11163,LadyTitans,19,2,93,155,6,,
1617velv-ilhp,10267,Gears of Fury,20,2,90,56,6,,
1617velv-ilhp,9082,Demon Bot 1,21,2,85,80,6,,
1617velv-ilhp,7006,RoboTitans,22,0,179,42,6,F1,
1617velv-ilhp,11486,Rebot 2,23,0,91,35,6,,
