TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilscc3,5202,Zip TIE Fighters,1,10,360,180,5,,
1617velv-ilscc3,11373,PowerSurge 2.0,2,10,290,105,5,,
1617velv-ilscc3,9985,RoboTrojans,3,8,250,150,5,,
1617velv-ilscc3,6933,Construction Zone,4,8,195,180,5,,
1617velv-ilscc3,6995,RGB,5,6,300,95,5,,
1617velv-ilscc3,11072,Fe ArSeNAl,6,6,285,130,5,,
1617velv-ilscc3,8899,EP Robo Raiders,7,6,220,105,5,,
1617velv-ilscc3,9506,Quadratic Crushers,8,4,270,90,5,,
1617velv-ilscc3,11463,Eisenhower High School,9,4,250,70,5,,
1617velv-ilscc3,11496,MacArthur High School,10,4,240,95,5,,
1617velv-ilscc3,9788,Manual Academy RoboRams II,11,4,220,105,5,,
1617velv-ilscc3,6994,Machination,12,2,310,120,5,,
1617velv-ilscc3,8648,Manual Academy Rams,13,2,245,150,5,,
1617velv-ilscc3,11283,Mmm...Java,14,2,235,65,5,,
1617velv-ilscc3,10146,Invader Bots,15,2,195,90,5,,
1617velv-ilscc3,11235,Retro Robotics,16,2,175,120,5,,
