TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ilww2,10101,TechnoBullets,1,10,166,65,5,,1.00,35.7,32.7,28.4,26.1,15.4,13.1,0.0,0.0,14.5,13.7,-2.8,-1.5,8.6,7.3,-1.3,-0.7,
1617velv-ilww2,11177,River Bend Red,2,8,134,106,5,,0.80,46.8,44.3,38.1,37.6,4.2,8.4,0.0,0.0,33.7,28.6,7.7,6.5,1.1,0.5,7.5,6.0,
1617velv-ilww2,6596,Robotic Rams,3,6,171,106,5,,0.60,48.0,43.0,50.6,44.1,35.8,28.9,0.0,0.0,13.1,13.5,-0.3,0.6,-0.7,-0.3,-2.0,-0.9,
1617velv-ilww2,3640,The BoilerBots,4,6,158,76,5,,0.60,20.7,23.7,20.2,23.4,0.6,5.7,0.0,0.0,8.6,8.4,10.5,8.7,1.0,0.8,-0.5,-0.6,
1617velv-ilww2,9189,Optimus Primates,5,6,152,100,5,,0.60,48.4,43.0,50.1,42.9,41.7,33.0,0.0,0.0,5.7,7.4,1.7,2.4,-0.7,0.1,-1.0,-0.1,
1617velv-ilww2,11772,JAVATOMIC,6,6,151,70,5,,0.60,25.2,24.5,25.8,24.0,12.0,10.0,0.0,0.0,11.2,11.2,3.6,3.7,-1.6,-0.7,1.0,1.1,
1617velv-ilww2,7317,Quest Gators,7,6,134,100,5,,0.60,26.3,26.7,21.3,21.4,12.1,11.0,0.0,0.0,9.6,10.6,5.3,4.8,-0.6,0.1,5.7,5.2,
1617velv-ilww2,7869,The Robo Panthers,8,4,75,70,5,,0.40,13.3,15.4,15.0,16.5,0.6,3.5,0.0,0.0,14.6,13.1,-0.6,-0.6,-1.3,-0.7,-0.5,-0.5,
1617velv-ilww2,9163,Techna Gators,9,2,149,60,5,,0.20,12.8,15.4,2.8,7.3,-2.4,1.5,0.0,0.0,0.4,1.5,5.4,4.4,9.4,7.7,0.6,0.3,
1617velv-ilww2,4298,RoboWarriors,10,0,147,55,5,,0.00,5.2,9.1,-5.7,0.5,-1.5,2.9,0.0,0.0,5.0,5.0,-1.4,-1.1,3.1,2.2,7.8,6.3,
1617velv-ilww2,6675,Chargers,11,0,79,43,5,,0.00,-4.8,-0.8,-1.4,0.9,2.4,1.5,0.0,0.0,-6.2,-2.6,1.0,1.5,-2.2,-1.4,-1.3,-0.4,
