TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-il-ww2-Q-1,Q-1,62-11 R,7317,11177,0,6675,11772,0,62,5,0,47,10,0,11,10,0,1,0,0,
1617velv-il-ww2-Q-2,Q-2,50-40 R,10101,7869,0,9189,9163,0,50,10,0,40,0,0,40,30,0,10,0,0,
1617velv-il-ww2-Q-3,Q-3,45-70 B,4298,6596,0,3640,11772,0,45,35,0,10,0,0,70,40,0,30,0,0,
1617velv-il-ww2-Q-4,Q-4,5-65 B,7869,6675,0,3640,10101,0,5,5,0,0,0,0,65,25,0,30,10,0,
1617velv-il-ww2-Q-5,Q-5,55-106 B,9189,4298,0,6596,11177,0,55,45,0,0,0,10,106,65,0,41,0,0,
1617velv-il-ww2-Q-6,Q-6,60-37 R,9163,10101,0,7317,4298,0,60,10,0,10,0,40,37,5,0,32,0,0,
1617velv-il-ww2-Q-7,Q-7,20-60 B,6675,9163,0,7869,6596,0,20,0,0,10,10,0,60,30,0,30,0,0,
1617velv-il-ww2-Q-8,Q-8,35-100 B,3640,7317,0,9189,11177,0,35,0,0,5,20,10,100,40,0,50,10,0,
1617velv-il-ww2-Q-9,Q-9,48-43 R,11772,10101,0,6675,11177,0,48,15,0,23,0,10,43,10,0,23,10,0,
1617velv-il-ww2-Q-10,Q-10,100-20 R,7317,6596,0,4298,7869,0,100,65,0,25,10,0,20,0,0,20,0,0,
1617velv-il-ww2-Q-11,Q-11,76-42 R,9189,3640,0,11772,9163,0,76,55,0,1,20,0,42,10,0,12,20,0,
1617velv-il-ww2-Q-12,Q-12,41-54 B,3640,6596,0,7317,10101,0,41,0,0,31,10,0,54,40,0,14,0,0,
1617velv-il-ww2-Q-13,Q-13,70-0 R,9189,7869,0,4298,6675,0,70,40,0,30,0,0,0,0,0,0,0,0,
1617velv-il-ww2-Q-14,Q-14,66-20 R,11177,11772,0,9163,7869,0,66,5,0,41,20,0,20,10,0,0,0,10,
