TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ilcn3,10240,ShamBot Green,1,8,145,65,5,,0.80,29.9,26.6,26.6,23.4,4.4,4.8,0.0,0.0,10.7,10.1,9.0,6.9,5.8,4.7,-2.5,-1.6,
1617velv-ilcn3,4965,Animatores Romani,2,8,130,55,5,,0.80,20.6,20.3,20.3,20.3,13.4,11.3,0.0,0.0,16.4,14.6,-8.0,-4.9,-1.2,-0.8,1.5,0.8,
1617velv-ilcn3,3507,RoboTheosis,3,7,65,120,5,,0.70,36.2,33.3,36.8,33.6,9.6,9.0,0.0,0.0,5.9,7.4,20.1,16.5,0.7,0.4,-1.3,-0.8,
1617velv-ilcn3,11474,Horizon Huskies,4,6,90,120,5,,0.60,47.9,41.9,48.3,42.1,7.5,6.5,0.0,0.0,35.8,30.0,6.0,6.0,-1.2,-0.8,0.9,0.5,
1617velv-ilcn3,10510,I'm BOTman,5,5,120,65,5,,0.50,21.3,21.0,22.1,21.7,4.0,3.6,0.0,0.0,4.9,6.2,13.0,11.5,-0.6,-0.5,-0.3,-0.3,
1617velv-ilcn3,10481,ShamBot Gold,6,5,100,55,5,,0.50,14.1,14.8,16.0,16.0,3.3,4.1,0.0,0.0,3.8,5.3,7.3,5.7,-0.3,-0.3,-1.6,-0.9,
1617velv-ilcn3,10888,Team Kirobo,7,4,80,50,5,,0.40,8.6,9.9,3.4,5.6,10.6,9.1,0.0,0.0,0.9,1.7,-1.9,-0.2,-1.0,-0.7,6.2,4.9,
1617velv-ilcn3,9775,Intrinsic Schools Belmont Campus,8,4,70,55,5,,0.40,1.0,4.9,-4.4,0.4,-2.0,-1.3,0.0,0.0,2.9,4.8,-5.6,-3.5,5.7,4.7,-0.3,-0.3,
1617velv-ilcn3,12300,RainbowPushBots,9,4,45,60,5,,0.40,14.1,13.5,15.8,14.5,-2.2,-1.1,0.0,0.0,9.0,8.5,8.1,6.6,-0.8,-0.6,-0.9,-0.6,
1617velv-ilcn3,10308,High Voltage Bandits,10,3,75,30,5,,0.30,4.0,6.0,0.3,2.6,2.0,2.3,0.0,0.0,6.3,6.3,-2.5,-1.4,-1.8,-1.3,5.6,4.7,
1617velv-ilcn3,11818,CYC Crown Commanders,11,2,100,45,5,,0.20,-2.3,1.7,-2.0,1.9,-2.1,-0.6,0.0,0.0,3.7,5.1,-4.5,-3.2,0.7,0.4,-1.0,-0.6,
