TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ilhp,12051,Corsair-bot,1,10,209,89,6,WC,0.83,52.7,47.5,59.8,51.9,37.1,31.6,0.0,0.0,21.9,19.8,-1.8,-1.2,-4.6,-2.8,-2.6,-1.6,
1617velv-ilhp,8907,Blue Box Bots,2,10,201,160,6,W1,0.83,102.0,88.6,84.9,73.0,58.0,49.4,0.0,0.0,29.3,26.5,5.5,4.9,9.1,7.8,8.0,7.7,
1617velv-ilhp,5928,The Turing Machines,3,10,168,160,6,FC,0.83,37.4,36.6,27.7,29.2,10.3,11.4,0.0,0.0,6.2,7.7,12.6,10.7,8.3,6.7,1.4,0.6,
1617velv-ilhp,7074,BOOC BOTS,4,10,152,155,6,SC,0.83,21.3,23.1,22.1,22.6,8.0,8.7,0.0,0.0,18.3,17.4,-0.0,0.2,-5.0,-3.3,4.2,3.8,
1617velv-ilhp,8873,Enginuity,5,10,147,65,6,SC,0.83,22.2,22.0,16.2,15.5,-2.8,-1.5,0.0,0.0,15.9,15.0,-1.8,-1.2,10.9,9.7,-4.9,-3.2,
1617velv-ilhp,10266,Mach Speed,6,10,145,97,6,W2,0.83,16.6,18.8,15.3,17.1,3.7,4.9,0.0,0.0,18.1,17.7,-1.6,-1.2,-3.6,-2.6,4.8,4.2,
1617velv-ilhp,10268,Gearaffes,7,8,147,90,6,,0.67,24.2,22.6,21.5,19.7,1.2,1.0,0.0,0.0,13.3,12.9,5.9,5.1,3.7,3.5,-1.1,-0.7,
1617velv-ilhp,10305,ReBot,8,8,128,70,6,S2,0.67,32.5,29.3,25.7,23.0,11.8,9.7,0.0,0.0,17.1,16.5,0.3,0.1,3.2,2.9,3.6,3.3,
1617velv-ilhp,11392,Defenestration,9,8,93,54,6,,0.67,10.6,12.4,17.6,16.9,-1.7,-0.5,0.0,0.0,13.4,12.6,2.2,2.4,-3.3,-2.2,-3.7,-2.4,
1617velv-ilhp,11931,Super Sonics,10,8,82,60,6,,0.67,14.9,15.7,25.8,23.1,4.9,4.8,0.0,0.0,18.5,16.6,-2.2,-1.4,-6.3,-4.3,-4.6,-3.1,
1617velv-ilhp,8846,Team Tech,11,8,77,70,6,S2,0.67,18.7,19.8,-1.8,2.9,-7.8,-4.6,0.0,0.0,6.2,7.3,0.3,0.2,19.9,16.8,0.6,0.1,
1617velv-ilhp,5072,Wildcats,12,6,145,90,6,,0.50,19.9,19.3,10.0,11.1,3.7,3.8,0.0,0.0,0.7,1.9,6.2,5.5,9.2,8.1,0.6,0.1,
1617velv-ilhp,7301,Tigers,13,6,137,90,6,S1,0.50,30.1,28.5,32.1,28.6,6.9,6.4,0.0,0.0,22.0,20.0,-0.5,-0.3,1.8,2.3,-3.8,-2.5,
1617velv-ilhp,6459,The Chicago Style BotDogs,14,4,92,65,6,,0.33,10.3,10.8,-14.1,-9.1,3.1,3.3,0.0,0.0,0.1,1.8,-0.1,-0.2,7.2,5.8,17.2,14.0,
1617velv-ilhp,11049,Unstable Nucleus,15,4,73,105,6,,0.33,6.8,10.6,4.1,7.8,-0.0,2.3,0.0,0.0,12.4,12.3,-1.7,-1.2,-3.8,-2.7,6.5,5.5,
1617velv-ilhp,8728,Wolcott High School,16,4,70,90,6,,0.33,11.4,13.1,-3.1,0.6,-3.3,-1.4,0.0,0.0,5.7,6.9,-0.3,-0.2,9.3,7.7,5.2,4.7,
1617velv-ilhp,7286,Wired Women,17,4,69,64,6,S1,0.33,0.5,3.2,1.9,4.2,-2.8,-1.3,0.0,0.0,6.2,6.6,-1.8,-1.3,-1.2,-0.8,-0.3,-0.2,
1617velv-ilhp,11821,Voltage,18,4,61,40,6,F2,0.33,-0.3,2.7,-7.8,-5.1,-3.3,-2.2,0.0,0.0,-1.2,0.1,0.6,0.8,3.7,3.9,3.8,3.8,
1617velv-ilhp,11163,LadyTitans,19,2,93,155,6,,0.17,19.7,19.3,22.4,20.9,10.0,9.3,0.0,0.0,9.0,9.4,-0.5,-0.5,1.2,1.1,-3.9,-2.7,
1617velv-ilhp,10267,Gears of Fury,20,2,90,56,6,,0.17,10.9,10.6,8.2,6.4,9.4,7.6,0.0,0.0,-2.6,-1.1,1.5,1.3,2.6,2.8,0.1,1.3,
1617velv-ilhp,9082,Demon Bot 1,21,2,85,80,6,,0.17,10.6,11.4,-0.8,1.5,4.2,4.4,0.0,0.0,7.1,7.6,0.2,0.1,-0.8,-0.8,12.2,10.6,
1617velv-ilhp,7006,RoboTitans,22,0,179,42,6,F1,0.00,0.2,5.2,-17.0,-9.9,-5.2,-1.7,0.0,0.0,9.0,9.2,-1.6,-1.0,-2.0,-1.4,19.2,16.4,
1617velv-ilhp,11486,Rebot 2,23,0,91,35,6,,0.00,2.0,3.5,10.5,8.4,2.8,2.3,0.0,0.0,0.3,0.9,2.4,2.5,-3.5,-2.2,-5.1,-2.8,
