TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-il-nq-Q-1,Q-1,215-65 R,10091,7715,0,6200,5199,0,215,100,0,35,40,40,65,30,0,35,0,0,
1617velv-il-nq-Q-2,Q-2,30-65 B,8709,5495,0,11848,11461,0,30,0,0,30,0,0,65,10,0,35,20,0,
1617velv-il-nq-Q-3,Q-3,80-85 B,11395,8817,0,8706,10415,0,80,45,0,5,20,10,85,35,0,50,0,0,
1617velv-il-nq-Q-4,Q-4,45-46 B,8708,7458,0,10505,7627,0,45,35,0,10,0,0,46,5,0,41,0,0,
1617velv-il-nq-Q-5,Q-5,65-50 R,7351,9113,0,3785,12144,0,65,0,0,35,20,10,50,10,0,40,0,0,
1617velv-il-nq-Q-6,Q-6,25-15 R,11685,11139,0,9239,8698,0,25,0,0,25,0,0,15,0,0,15,0,0,
1617velv-il-nq-Q-7,Q-7,65-30 R,10326,8608,0,10630,6287,0,65,10,0,55,0,0,30,15,0,15,0,0,
1617velv-il-nq-Q-8,Q-8,5-105 B,5209,10363,0,11544,5452,0,5,5,0,0,0,0,105,50,0,55,0,0,
1617velv-il-nq-Q-9,Q-9,120-80 R,10252,11663,0,10138,11395,0,120,75,0,45,0,0,80,60,0,10,0,10,
1617velv-il-nq-Q-10,Q-10,105-0 R,5199,8817,0,11685,8708,0,105,15,0,50,40,0,0,0,0,0,0,0,
1617velv-il-nq-Q-11,Q-11,85-15 R,3785,8706,0,9239,11461,0,85,35,0,30,20,0,15,10,0,5,0,0,
1617velv-il-nq-Q-12,Q-12,40-45 B,11848,5209,0,8608,9113,0,40,40,0,0,0,0,45,5,0,40,0,0,
1617velv-il-nq-Q-13,Q-13,130-185 B,7627,10138,0,10091,10630,0,130,90,0,40,0,0,185,100,0,45,40,0,
1617velv-il-nq-Q-14,Q-14,92-100 B,10363,11139,0,7715,10505,0,92,50,0,12,20,10,100,30,0,30,0,40,
1617velv-il-nq-Q-15,Q-15,155-50 R,5452,7351,0,10326,7458,0,155,80,0,55,20,0,50,10,0,40,0,0,
1617velv-il-nq-Q-16,Q-16,75-50 R,6287,6200,0,8709,12144,0,75,30,0,45,0,0,50,0,0,10,0,40,
1617velv-il-nq-Q-17,Q-17,100-75 R,8698,11544,0,10252,5495,0,100,30,0,30,0,40,75,65,0,10,0,0,
1617velv-il-nq-Q-18,Q-18,10-120 B,11663,11461,0,10415,5209,0,10,10,0,0,0,0,120,65,0,55,0,0,
1617velv-il-nq-Q-19,Q-19,70-145 B,10363,9239,0,5199,8608,0,70,0,0,0,20,50,145,90,0,55,0,0,
1617velv-il-nq-Q-20,Q-20,45-80 B,12144,11395,0,8708,11848,0,45,5,0,40,0,0,80,25,0,15,40,0,
1617velv-il-nq-Q-21,Q-21,165-95 R,9113,10138,0,5495,8817,0,165,90,0,75,0,0,95,45,0,10,40,0,
1617velv-il-nq-Q-22,Q-22,80-185 B,11544,3785,0,7458,10091,0,80,30,0,50,0,0,185,90,0,55,40,0,
1617velv-il-nq-Q-23,Q-23,55-55 T,10326,7627,0,11663,11685,0,55,5,0,30,0,20,55,5,0,10,0,40,
1617velv-il-nq-Q-24,Q-24,105-145 B,7715,6287,0,10252,10415,0,105,65,0,40,0,0,145,115,0,30,0,0,
1617velv-il-nq-Q-25,Q-25,20-25 B,10630,6200,0,11139,8706,0,20,0,0,20,0,0,25,5,0,20,0,0,
1617velv-il-nq-Q-26,Q-26,20-45 B,10505,8698,0,8709,7351,0,20,0,0,20,0,0,45,5,0,40,0,0,
1617velv-il-nq-Q-27,Q-27,80-10 R,5452,8608,0,8817,7627,0,80,10,0,70,0,0,10,5,0,5,0,0,
1617velv-il-nq-Q-28,Q-28,70-130 B,5209,12144,0,7458,10138,0,70,40,0,20,10,0,130,90,0,40,0,0,
1617velv-il-nq-Q-29,Q-29,45-30 R,10415,11544,0,6200,11685,0,45,25,0,20,0,0,30,10,0,20,0,0,
1617velv-il-nq-Q-30,Q-30,40-140 B,11395,10363,0,3785,6287,0,40,0,0,0,40,0,140,70,0,70,0,0,
1617velv-il-nq-Q-31,Q-31,40-85 B,9113,11461,0,8698,7715,0,40,20,0,20,0,0,85,60,0,25,0,0,
1617velv-il-nq-Q-32,Q-32,25-170 B,8706,5199,0,11848,10326,0,25,25,0,0,0,0,170,75,0,55,40,0,
1617velv-il-nq-Q-33,Q-33,125-130 B,8709,5452,0,11139,10252,0,125,65,0,60,0,0,130,80,0,10,0,40,
1617velv-il-nq-Q-34,Q-34,145-135 R,10091,8708,0,7351,9239,0,145,95,0,50,0,0,135,45,0,70,20,0,
1617velv-il-nq-Q-35,Q-35,40-65 B,11663,5495,0,10505,10630,0,40,20,0,20,0,0,65,35,0,30,0,0,
1617velv-il-nq-Q-36,Q-36,40-30 R,10326,8698,0,11395,5209,0,40,10,0,30,0,0,30,0,0,10,20,0,
1617velv-il-nq-Q-37,Q-37,20-70 B,7458,11685,0,8709,10363,0,20,5,0,15,0,0,70,0,0,30,40,0,
1617velv-il-nq-Q-38,Q-38,195-140 R,10138,10415,0,7351,8608,0,195,100,0,95,0,0,140,40,0,40,20,40,
1617velv-il-nq-Q-39,Q-39,110-85 R,10252,9239,0,11848,6200,0,110,80,0,30,0,0,85,40,0,25,20,0,
1617velv-il-nq-Q-40,Q-40,51-125 B,5495,8708,0,8706,5452,0,51,30,0,21,0,0,125,50,0,65,10,0,
1617velv-il-nq-Q-41,Q-41,30-65 B,3785,5199,0,11139,11663,0,30,20,0,10,0,0,65,10,0,55,0,0,
1617velv-il-nq-Q-42,Q-42,125-75 R,7715,12144,0,7627,11544,0,125,100,0,25,0,0,75,20,0,35,10,10,
1617velv-il-nq-Q-43,Q-43,165-120 R,10091,10505,0,9113,6287,0,165,100,0,65,0,0,120,90,0,30,0,0,
1617velv-il-nq-Q-44,Q-44,40-80 B,11461,10630,0,8817,10363,0,40,25,0,15,0,0,80,15,0,45,20,0,
1617velv-il-nq-SF-1-1,SF-1-1,235-20 R,10091,7351,10138,10505,10415,10363,235,115,0,80,40,0,20,10,0,0,10,0,
1617velv-il-nq-SF-1-2,SF-1-2,240-25 R,10091,7351,10138,10505,10415,10363,240,80,0,60,40,60,25,5,0,20,0,0,
1617velv-il-nq-SF-2-1,SF-2-1,180-90 R,10252,5452,8817,7715,11848,8706,180,100,0,70,0,10,90,40,0,30,20,0,
1617velv-il-nq-SF-2-2,SF-2-2,115-180 B,10252,5452,8817,7715,11848,8706,115,75,0,20,20,0,180,85,0,55,40,0,
1617velv-il-nq-SF-2-3,SF-2-3,180-145 R,10252,5452,8817,7715,11848,8706,180,100,0,80,0,0,145,70,0,35,40,0,
1617velv-il-nq-F-1,F-1,215-35 R,10091,7351,10138,10252,5452,8817,215,110,0,65,40,0,35,0,0,35,0,0,
1617velv-il-nq-F-2,F-2,195-205 B,10091,7351,10138,10252,5452,8817,195,95,0,80,20,0,205,100,0,65,0,40,
1617velv-il-nq-F-3,F-3,140-180 B,10091,7351,10138,10252,5452,8817,140,65,0,65,0,10,180,100,0,80,0,0,
