TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilwn3,5037,got robot?,1,10,238,145,5,,
1617velv-ilwn3,10635,FVRFTC2015-4,2,10,236,140,5,,
1617velv-ilwn3,7738,Vaders,3,8,171,105,5,,
1617velv-ilwn3,12036,Rogue Botz,4,6,185,110,5,,
1617velv-ilwn3,8770,Big Gear on the Inside,5,6,146,110,5,,
1617velv-ilwn3,10301,RoboHawks,6,4,215,115,5,,
1617velv-ilwn3,10482,Dream Machine,7,4,180,55,5,,
1617velv-ilwn3,10609,FVRFTC2015-3,8,4,171,115,5,,
1617velv-ilwn3,10836,STEMper Fi,9,4,170,145,5,,
1617velv-ilwn3,9411,Rolling Thunder,10,4,148,140,5,,
1617velv-ilwn3,12038,Anonymous Hackers,11,4,140,50,5,,
1617velv-ilwn3,11382,D92 Vulcan,12,2,176,110,5,,
1617velv-ilwn3,10371,The Greenies,13,2,150,125,5,,
1617velv-ilwn3,12037,Ctrl+Alt+Del,14,2,114,68,5,,
