TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-il-ws3-Q-1,Q-1,25-45 B,10093,7089,0,9365,2923,0,25,25,0,0,0,0,45,5,0,40,0,0,false,false,false,false,
1617velv-il-ws3-Q-2,Q-2,35-24 R,10420,9929,0,10421,9342,0,35,10,0,15,10,0,24,0,0,24,0,0,false,false,false,false,
1617velv-il-ws3-Q-3,Q-3,60-65 B,9342,9365,0,9929,7089,0,60,15,0,35,10,0,65,25,0,20,10,10,false,false,false,false,
1617velv-il-ws3-Q-4,Q-4,50-45 R,10421,2923,0,10420,10093,0,50,20,0,30,0,0,45,25,0,20,0,0,false,false,false,false,
1617velv-il-ws3-Q-5,Q-5,60-55 R,7089,10420,0,10093,9929,0,60,25,0,25,10,0,55,25,0,30,0,0,false,false,false,false,
1617velv-il-ws3-Q-6,Q-6,40-30 R,10421,9365,0,9342,2923,0,40,10,0,30,0,0,30,20,0,10,0,0,false,false,false,false,
1617velv-il-ws3-Q-7,Q-7,45-40 R,9365,9929,0,10421,10093,0,45,15,0,10,20,0,40,5,0,35,0,0,false,false,false,false,
1617velv-il-ws3-Q-8,Q-8,25-60 B,10420,2923,0,7089,9342,0,25,20,0,5,0,0,60,25,0,35,0,0,false,false,false,false,
1617velv-il-ws3-Q-9,Q-9,70-75 B,10420,10421,0,9365,7089,0,70,40,0,10,0,20,75,45,0,30,0,0,false,false,false,false,
1617velv-il-ws3-Q-10,Q-10,36-45 B,9342,9929,0,2923,10093,0,36,25,0,11,0,0,45,5,0,30,0,10,false,false,false,false,
