TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ilne2,10252,Lightning Strike,1,10,186,120,5,,1.00,63.6,56.5,64.6,57.3,48.3,42.0,0.0,0.0,14.6,13.7,1.5,1.3,-0.9,-0.6,-0.2,-0.2,
1617velv-ilne2,10415,Warbots Red,2,7,197,95,5,,0.70,41.8,39.7,39.6,38.0,14.1,14.4,0.0,0.0,27.7,25.2,-0.2,-0.1,0.3,0.1,2.0,1.6,
1617velv-ilne2,12144,The Fractals,3,7,160,60,5,,0.70,21.9,22.4,19.9,20.7,10.8,11.2,0.0,0.0,9.9,10.1,-0.7,-0.5,1.9,1.6,0.1,0.1,
1617velv-ilne2,6287,Vertigo,4,6,186,90,5,,0.60,25.8,26.5,25.9,26.6,17.0,16.3,0.0,0.0,5.0,7.1,3.9,3.2,-0.1,-0.1,-0.0,0.0,
1617velv-ilne2,7351,Dynamic Signals,5,6,175,90,5,,0.60,36.2,34.9,36.2,35.0,6.3,7.7,0.0,0.0,31.3,28.1,-1.1,-0.7,-0.3,-0.2,0.3,0.1,
1617velv-ilne2,7458,Full Force!,6,6,165,80,5,,0.60,27.5,26.3,28.5,26.9,11.1,10.1,0.0,0.0,16.2,16.1,0.4,0.2,-0.3,-0.2,-0.8,-0.5,
1617velv-ilne2,5452,Robot to the Knee,7,6,120,120,5,,0.60,37.4,36.2,37.9,36.5,22.8,20.9,0.0,0.0,14.1,15.0,0.2,0.0,0.3,0.1,-0.8,-0.5,
1617velv-ilne2,10138,Newton Busters FTC,8,5,157,55,5,,0.50,19.7,20.0,18.1,18.6,4.5,5.4,0.0,0.0,15.5,14.7,0.1,0.1,-0.4,-0.3,2.0,1.6,
1617velv-ilne2,9113,Need for Speed,9,3,100,80,5,,0.30,0.2,6.0,-1.6,4.5,3.7,6.0,0.0,0.0,-4.9,-1.3,-0.6,-0.4,2.0,1.6,-0.2,-0.2,
1617velv-ilne2,10630,Warbots Gray,10,2,142,90,5,,0.20,26.5,24.2,26.7,24.3,6.9,6.3,0.0,0.0,18.0,16.5,1.8,1.5,-0.3,-0.2,0.1,0.1,
1617velv-ilne2,11461,BOT Spot Robots,11,2,110,40,5,,0.20,-2.3,2.7,-2.0,2.9,-7.3,-4.0,0.0,0.0,6.2,7.4,-1.1,-0.7,0.0,0.0,-0.2,-0.2,
1617velv-ilne2,3785,Beastie Bots,12,0,142,40,5,,0.00,9.7,11.9,10.2,12.3,0.8,2.0,0.0,0.0,9.2,10.1,-0.1,-0.1,-0.2,-0.2,-0.2,-0.2,
