TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-ilcn2,3507,RoboTheosis,1,8,195,95,5,,
1617velv-ilcn2,10240,ShamBot Green,2,8,185,85,5,,
1617velv-ilcn2,11474,Horizon Huskies,3,8,152,85,5,,
1617velv-ilcn2,10510,I'm BOTman,4,7,177,85,5,,
1617velv-ilcn2,4965,Animatores Romani,5,6,160,70,5,,
1617velv-ilcn2,10481,ShamBot Gold,6,4,100,95,5,,
1617velv-ilcn2,9775,Intrinsic Schools Belmont Campus,7,3,150,70,5,,
1617velv-ilcn2,10888,Team Kirobo,8,3,135,70,5,,
1617velv-ilcn2,11818,CYC Crown Commanders,9,2,70,65,5,,
1617velv-ilcn2,10308,High Voltage Bandits,10,1,110,50,5,,
