TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-il-cs1-Q-1,1,1,1,11822,10109,0,329,10253,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,3,1,0,2,0,0,0,0,0,
1617velv-il-cs1-Q-2,1,1,2,11647,116,0,9635,3758,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-3,1,1,3,12083,11207,0,2813,11921,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-4,1,1,4,11822,329,0,11647,3758,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,3,0,2,0,2,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-5,1,1,5,11921,11207,0,9635,10109,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-6,1,1,6,2813,10253,0,116,12083,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,1,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,1,0,0,0,0,0,
1617velv-il-cs1-Q-7,1,1,7,11647,329,0,10109,11921,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,0,3,0,0,1,0,0,0,true,0,0,0,0,0,0,0,0,0,0,0,1,
1617velv-il-cs1-Q-8,1,1,8,3758,10253,0,11207,2813,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,0,0,0,0,0,0,1,0,0,false,0,0,0,0,2,0,0,0,1,0,0,0,
1617velv-il-cs1-Q-9,1,1,9,116,9635,0,11822,12083,0,0,0,0,false,false,false,1,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,1,0,0,true,0,0,0,1,0,0,0,1,1,0,0,0,
1617velv-il-cs1-Q-10,1,1,10,3758,11921,0,10109,10253,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,1,0,0,0,0,0,0,0,0,false,0,0,0,3,0,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-11,1,1,11,2813,12083,0,11647,11822,0,1,0,0,false,false,false,0,1,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,2,0,0,0,1,0,0,0,
1617velv-il-cs1-Q-12,1,1,12,9635,11207,0,329,116,0,0,1,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,4,0,1,0,0,0,0,0,
1617velv-il-cs1-Q-13,1,1,13,12083,11921,0,3758,11822,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,3,0,1,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-14,1,1,14,329,10109,0,2813,116,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,0,0,1,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-il-cs1-Q-15,1,1,15,11647,9635,0,11207,10253,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,0,0,0,0,0,0,0,0,false,0,0,0,3,0,0,0,0,0,0,0,0,
