TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ilscc2,6995,RGB,1,8,245,140,5,,0.80,40.2,38.7,36.2,31.2,4.3,5.9,0.0,0.0,20.2,18.9,0.5,-0.1,15.2,13.7,-11.1,-6.4,
1617velv-ilscc2,9985,RoboTrojans,2,8,225,80,5,,0.80,29.0,29.3,26.8,24.9,29.9,25.6,0.0,0.0,13.3,12.8,-4.5,-2.8,-9.7,-6.4,11.9,10.7,
1617velv-ilscc2,6994,Machination,3,6,235,75,5,,0.60,33.4,32.1,49.2,41.9,17.0,15.7,0.0,0.0,9.7,9.9,11.2,9.2,-4.6,-2.9,-11.3,-7.0,
1617velv-ilscc2,9788,Manual Academy RoboRams II,4,6,220,140,5,,0.60,50.0,45.8,2.9,7.8,11.3,10.9,0.0,0.0,-3.6,0.0,0.0,0.1,42.2,34.6,4.9,3.3,
1617velv-ilscc2,11283,Mmm...Java,5,6,200,91,5,,0.60,24.6,26.2,12.1,15.1,8.9,10.1,0.0,0.0,3.1,5.6,15.0,12.3,-2.4,-1.9,15.0,12.9,
1617velv-ilscc2,10146,Invader Bots,6,6,155,105,5,,0.60,23.0,24.5,26.4,23.8,4.1,5.5,0.0,0.0,9.5,10.0,2.7,2.0,6.5,6.9,-10.0,-6.2,
1617velv-ilscc2,6933,Construction Zone,7,4,335,130,5,,0.40,55.8,51.6,32.6,31.6,19.1,17.2,0.0,0.0,27.3,24.3,5.5,5.9,3.9,3.9,19.2,16.0,
1617velv-ilscc2,5202,Zip TIE Fighters,8,4,300,110,5,,0.40,47.3,43.6,30.6,27.2,21.1,19.5,0.0,0.0,9.1,10.6,16.7,13.2,0.4,0.1,16.3,16.2,
1617velv-ilscc2,11235,Retro Robotics,9,4,185,130,5,,0.40,21.1,24.6,16.6,21.0,5.8,7.0,0.0,0.0,16.8,16.7,-2.3,-1.0,0.9,1.8,3.6,1.8,
1617velv-ilscc2,8648,Manual Academy Rams,10,4,165,225,5,,0.40,39.3,39.2,9.2,13.9,21.5,20.0,0.0,0.0,14.2,13.3,-9.5,-5.9,13.1,11.7,17.0,13.5,
1617velv-ilscc2,11373,PowerSurge 2.0,11,4,150,100,5,,0.40,11.5,16.6,23.2,24.1,-8.5,-3.7,0.0,0.0,19.8,18.2,6.2,5.6,-6.1,-3.7,-5.7,-3.9,
1617velv-ilscc2,11072,Fe ArSeNAl,12,4,145,225,5,,0.40,50.1,45.3,40.5,36.4,16.4,15.0,0.0,0.0,17.4,17.3,1.8,1.0,14.5,11.9,-4.9,-3.0,
1617velv-ilscc2,8899,EP Robo Raiders,13,4,140,91,5,,0.40,21.4,23.3,28.2,27.0,13.5,12.2,0.0,0.0,20.0,18.0,-5.2,-3.2,-6.9,-3.9,0.1,0.2,
1617velv-ilscc2,9506,Quadratic Crushers,14,2,220,75,5,,0.20,8.0,13.8,-14.6,-4.8,2.2,4.9,0.0,0.0,10.1,10.6,-1.1,0.3,-3.1,-2.1,25.8,20.6,
