TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-il-cmp-Q-1,Q-1,110-150 B,6995,11848,0,10420,10138,0,110,45,0,45,20,0,150,85,0,65,0,0,false,false,false,false,
1617velv-il-cmp-Q-2,Q-2,155-165 B,7129,8620,0,8817,10240,0,155,85,0,70,0,0,165,80,0,45,0,40,false,false,false,false,
1617velv-il-cmp-Q-3,Q-3,210-125 R,5037,5452,0,7006,10091,0,210,85,0,85,40,0,125,115,0,10,0,0,false,false,false,false,
1617velv-il-cmp-Q-4,Q-4,105-170 B,8907,7351,0,5199,9189,0,105,50,0,35,20,0,170,70,0,20,40,40,false,false,false,false,
1617velv-il-cmp-Q-5,Q-5,75-160 B,5072,5202,0,11474,6596,0,75,10,0,45,20,0,160,90,0,30,40,0,false,false,false,false,
1617velv-il-cmp-Q-6,Q-6,150-60 R,3507,12051,0,10836,8943,0,150,60,0,50,40,0,60,10,0,10,40,0,false,false,false,false,
1617velv-il-cmp-Q-7,Q-7,60-110 B,9162,4965,0,7030,10101,0,60,15,0,25,20,0,110,45,0,25,40,0,false,false,false,false,
1617velv-il-cmp-Q-8,Q-8,185-15 R,9506,10252,0,10266,11462,0,185,70,0,45,20,50,15,0,0,15,0,0,false,false,false,false,
1617velv-il-cmp-Q-9,Q-9,160-60 R,10635,6933,0,10421,7715,0,160,60,0,60,40,0,60,25,0,25,0,10,false,false,false,false,
1617velv-il-cmp-Q-10,Q-10,165-135 R,5202,5199,0,5452,8620,0,165,85,0,40,40,0,135,50,0,85,0,0,false,false,false,false,
1617velv-il-cmp-Q-11,Q-11,60-80 B,9189,11474,0,5037,11848,0,60,30,0,30,0,0,80,55,0,25,0,0,false,false,false,false,
1617velv-il-cmp-Q-12,Q-12,65-150 B,7006,6995,0,6596,8943,0,65,35,0,30,0,0,150,105,0,35,0,10,false,false,false,false,
1617velv-il-cmp-Q-13,Q-13,125-60 R,4965,8817,0,12051,11462,0,125,45,0,50,20,10,60,30,0,30,0,0,false,false,false,false,
1617velv-il-cmp-Q-14,Q-14,55-80 B,10266,6933,0,10240,7351,0,55,10,0,35,0,10,80,45,0,35,0,0,false,false,false,false,
1617velv-il-cmp-Q-15,Q-15,180-125 R,7129,10091,0,9162,3507,0,180,85,0,55,40,0,125,85,0,40,0,0,false,false,false,false,
1617velv-il-cmp-Q-16,Q-16,180-80 R,10635,10420,0,7030,9506,0,180,100,0,30,0,50,80,25,0,55,0,0,false,false,false,false,
1617velv-il-cmp-Q-17,Q-17,145-95 R,10252,10101,0,8907,7715,0,145,85,0,20,40,0,95,45,0,40,10,0,false,false,false,false,
1617velv-il-cmp-Q-18,Q-18,180-35 R,5072,10138,0,10836,10421,0,180,100,0,60,20,0,35,20,0,15,0,0,false,false,false,false,
1617velv-il-cmp-Q-19,Q-19,35-240 B,8943,11848,0,7351,8620,0,35,10,0,5,20,0,240,90,0,110,40,0,false,false,false,false,
1617velv-il-cmp-Q-20,Q-20,95-185 B,4965,3507,0,10240,5202,0,95,60,0,15,20,0,185,85,0,60,40,0,false,false,false,false,
1617velv-il-cmp-Q-21,Q-21,115-60 R,10091,5199,0,6933,6995,0,115,0,0,75,40,0,60,30,0,20,10,0,false,false,false,false,
1617velv-il-cmp-Q-22,Q-22,50-20 R,12051,10420,0,10252,11474,0,50,20,0,30,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-il-cmp-Q-23,Q-23,65-125 B,10836,7030,0,7715,5037,0,65,35,0,20,10,0,125,60,0,65,0,0,false,false,false,false,
1617velv-il-cmp-Q-24,Q-24,90-45 R,10421,9189,0,9506,9162,0,90,55,0,35,0,0,45,20,0,15,10,0,false,false,false,false,
1617velv-il-cmp-Q-25,Q-25,140-170 B,6596,11462,0,5452,10635,0,140,80,0,60,0,0,170,110,0,60,0,0,false,false,false,false,
1617velv-il-cmp-Q-26,Q-26,35-105 B,8907,10266,0,7129,5072,0,35,0,0,25,10,0,105,40,0,45,20,0,false,false,false,false,
1617velv-il-cmp-Q-27,Q-27,135-55 R,10138,7006,0,8817,10101,0,135,75,0,60,0,0,55,0,0,25,20,10,false,false,false,false,
1617velv-il-cmp-Q-28,Q-28,185-135 R,10836,7351,0,10252,4965,0,185,85,0,60,40,0,135,75,0,40,20,0,false,false,false,false,
1617velv-il-cmp-Q-29,Q-29,55-140 B,6933,8943,0,5202,7030,0,55,20,0,35,0,0,140,60,0,40,40,0,false,false,false,false,
1617velv-il-cmp-Q-30,Q-30,55-160 B,11462,10421,0,8620,5037,0,55,30,0,25,0,0,160,70,0,50,40,0,false,false,false,false,
1617velv-il-cmp-Q-31,Q-31,90-90 T,5199,5072,0,10635,12051,0,90,40,0,30,20,0,90,55,0,35,0,0,false,false,false,false,
1617velv-il-cmp-Q-32,Q-32,90-10 R,7006,8907,0,11474,9162,0,90,15,0,55,10,10,10,10,0,0,0,0,false,false,false,false,
1617velv-il-cmp-Q-33,Q-33,125-100 R,7715,7129,0,6995,9189,0,125,35,0,50,40,0,100,35,0,25,40,0,false,false,false,false,
1617velv-il-cmp-Q-34,Q-34,120-115 R,8817,11848,0,5452,10266,0,120,60,0,50,10,0,115,105,0,10,0,0,false,false,false,false,
1617velv-il-cmp-Q-35,Q-35,55-240 B,9506,10240,0,10091,10138,0,55,25,0,30,0,0,240,120,0,80,40,0,false,false,false,false,
1617velv-il-cmp-Q-36,Q-36,145-60 R,10101,6596,0,10420,3507,0,145,115,0,30,0,0,60,15,0,35,0,10,false,false,false,false,
1617velv-il-cmp-Q-37,Q-37,160-90 R,8620,10635,0,7006,10836,0,160,90,0,30,40,0,90,15,0,35,40,0,false,false,false,false,
1617velv-il-cmp-Q-38,Q-38,70-110 B,6995,9162,0,7351,5037,0,70,35,0,35,0,0,110,30,0,80,0,0,false,false,false,false,
1617velv-il-cmp-Q-39,Q-39,20-195 B,8943,10266,0,4965,9189,0,20,10,0,0,0,10,195,115,0,60,20,0,false,false,false,false,
1617velv-il-cmp-Q-40,Q-40,85-170 B,9506,8907,0,5202,11848,0,85,20,0,65,0,0,170,85,0,35,40,10,false,false,false,false,
1617velv-il-cmp-Q-41,Q-41,5-150 B,7030,11462,0,3507,11474,0,5,0,0,5,0,0,150,60,0,50,40,0,false,false,false,false,
1617velv-il-cmp-Q-42,Q-42,130-160 B,10252,6596,0,10138,5199,0,130,75,0,55,0,0,160,100,0,50,0,10,false,false,false,false,
1617velv-il-cmp-Q-43,Q-43,225-130 R,5452,7129,0,10420,6933,0,225,100,0,85,40,0,130,55,0,75,0,0,false,false,false,false,
1617velv-il-cmp-Q-44,Q-44,290-105 R,10091,7715,0,8817,5072,0,290,80,0,40,40,130,105,25,0,60,20,0,false,false,false,false,
1617velv-il-cmp-Q-45,Q-45,60-65 B,10240,12051,0,10101,10421,0,60,10,0,40,0,10,65,25,0,0,40,0,false,false,false,false,
1617velv-il-cmp-Q-46,Q-46,165-105 R,6995,3507,0,10266,10635,0,165,85,0,40,40,0,105,75,0,30,0,0,false,false,false,false,
1617velv-il-cmp-Q-47,Q-47,100-75 R,11474,5199,0,9506,4965,0,100,35,0,25,40,0,75,30,0,35,10,0,false,false,false,false,
1617velv-il-cmp-Q-48,Q-48,125-180 B,9162,8620,0,6596,6933,0,125,100,0,25,0,0,180,105,0,75,0,0,false,false,false,false,
1617velv-il-cmp-Q-49,Q-49,110-45 R,7715,10420,0,11462,7006,0,110,50,0,20,40,0,45,20,0,25,0,0,false,false,false,false,
1617velv-il-cmp-Q-50,Q-50,65-165 B,12051,7030,0,10138,7129,0,65,30,0,35,0,0,165,100,0,65,0,0,false,false,false,false,
1617velv-il-cmp-Q-51,Q-51,95-220 B,8943,5037,0,8907,8817,0,95,10,0,35,40,10,220,85,0,85,40,10,false,false,false,false,
1617velv-il-cmp-Q-52,Q-52,170-95 R,10101,5452,0,9189,10836,0,170,70,0,60,40,0,95,40,0,35,20,0,false,false,false,false,
1617velv-il-cmp-Q-53,Q-53,145-180 B,10421,7351,0,10091,5202,0,145,40,0,65,40,0,180,100,0,60,20,0,false,false,false,false,
1617velv-il-cmp-Q-54,Q-54,110-105 R,10252,10240,0,11848,5072,0,110,85,0,25,0,0,105,45,0,40,20,0,false,false,false,false,
1617velv-il-cmp-SF-1-1,SF-1-1,220-175 R,10138,10091,5452,5202,8620,4965,220,115,0,105,0,0,175,100,0,55,20,0,false,false,false,false,
1617velv-il-cmp-SF-1-2,SF-1-2,235-100 R,10138,10091,5452,5202,8620,4965,235,95,0,80,20,40,100,30,0,50,20,0,false,false,false,false,
1617velv-il-cmp-SF-2-1,SF-2-1,65-280 B,5199,5037,8907,7129,7351,10635,65,5,0,20,40,0,280,85,0,75,40,80,false,false,false,false,
1617velv-il-cmp-SF-2-2,SF-2-2,90-235 B,5199,5037,8907,7129,7351,10635,90,0,0,50,40,0,235,115,0,80,40,0,false,false,false,false,
1617velv-il-cmp-F-1,F-1,205-190 R,10138,10091,5452,7129,7351,10635,205,85,0,80,40,0,190,85,0,65,40,0,false,false,false,false,
1617velv-il-cmp-F-2,F-2,250-235 R,10138,10091,5452,7129,7351,10635,250,120,0,90,0,40,235,85,0,70,40,40,false,false,false,false,
