TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-il-nw2-Q-1,Q-1,10-13 B,8708,9239,0,8706,7627,0,10,0,0,10,0,0,13,0,0,3,10,0,
1617velv-il-nw2-Q-2,Q-2,30-25 R,7715,8709,0,10505,8698,0,30,15,0,15,0,0,25,5,0,20,0,0,
1617velv-il-nw2-Q-3,Q-3,20-25 B,8706,8698,0,8708,8709,0,20,10,0,10,0,0,25,5,0,20,0,0,
1617velv-il-nw2-Q-4,Q-4,31-15 R,10505,7627,0,9239,7715,0,31,10,0,21,0,0,15,0,0,15,0,0,
1617velv-il-nw2-Q-5,Q-5,26-40 B,7627,8709,0,8706,7715,0,26,5,0,21,0,0,40,20,0,20,0,0,
1617velv-il-nw2-Q-6,Q-6,20-30 B,9239,8698,0,8708,10505,0,20,0,0,20,0,0,30,10,0,20,0,0,
1617velv-il-nw2-Q-7,Q-7,70-35 R,10505,7715,0,8706,8708,0,70,35,0,35,0,0,35,10,0,15,10,0,
1617velv-il-nw2-Q-8,Q-8,30-37 B,8698,8709,0,7627,9239,0,30,10,0,20,0,0,37,5,0,22,10,0,
1617velv-il-nw2-Q-9,Q-9,17-30 B,7627,8708,0,10505,8709,0,17,0,0,17,0,0,30,0,0,30,0,0,
1617velv-il-nw2-Q-10,Q-10,30-30 T,8706,9239,0,7715,8698,0,30,10,0,0,20,0,30,0,0,30,0,0,
