TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-cala-a1a2ilt-Q-1,Q-1,80-50 R,11546,9324,0,5390,7092,0,80,55,0,25,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-2,Q-2,30-10 R,542,7609,0,11213,9902,0,30,0,0,30,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-3,Q-3,25-90 B,11770,11313,0,9441,9600,0,25,15,0,10,0,0,90,10,0,70,0,10,false,false,false,false,
1617velv-cala-a1a2ilt-Q-4,Q-4,50-120 B,11504,12065,0,4512,9804,0,50,20,0,30,0,0,120,50,0,70,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-5,Q-5,105-125 B,9887,11736,0,9173,3526,0,105,25,0,20,20,40,125,55,0,30,40,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-6,Q-6,25-20 R,12046,9603,0,5285,12065,0,25,5,0,20,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-7,Q-7,70-25 R,11546,4512,0,7609,11313,0,70,40,0,30,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-8,Q-8,50-65 B,9603,9887,0,11213,11770,0,50,10,0,0,40,0,65,15,0,40,0,10,false,false,false,false,
1617velv-cala-a1a2ilt-Q-9,Q-9,40-45 B,9324,5285,0,11736,9902,0,40,15,0,25,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-10,Q-10,70-40 R,9441,5390,0,12046,542,0,70,30,0,40,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-11,Q-11,40-245 B,7092,9600,0,9804,3526,0,40,0,0,40,0,0,245,75,0,10,40,120,false,false,false,false,
1617velv-cala-a1a2ilt-Q-12,Q-12,85-15 R,9173,5390,0,11504,7609,0,85,30,0,45,10,0,15,5,0,0,10,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-13,Q-13,45-0 R,11546,9600,0,11736,12065,0,45,5,0,40,0,0,0,0,0,0,0,0,true,false,false,false,
1617velv-cala-a1a2ilt-Q-14,Q-14,75-40 R,7092,9887,0,12046,9902,0,75,55,0,20,0,0,40,20,0,10,10,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-15,Q-15,60-30 R,11770,9804,0,5285,9173,0,60,15,0,45,0,0,30,20,0,10,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-16,Q-16,45-105 B,9324,11213,0,4512,9441,0,45,25,0,10,0,10,105,30,0,75,0,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-17,Q-17,55-120 B,11313,542,0,3526,9603,0,55,20,0,35,0,0,120,75,0,25,20,0,false,false,false,false,
1617velv-cala-a1a2ilt-Q-18,Q-18,135-50 R,11504,11213,0,5285,11546,0,135,5,0,20,0,110,50,15,0,35,0,0,false,false,false,false,
