TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-calac2m2,4628,Suit Bots,1,8,286,145,5,,
1617velv-calac2m2,6570,Piradians,2,8,181,110,5,,
1617velv-calac2m2,5498,Cougarobotics Omega,3,6,286,91,5,,
1617velv-calac2m2,11825,Graveyard Shift,4,6,231,91,5,,
1617velv-calac2m2,9512,Hippie Bots,5,6,182,70,5,,
1617velv-calac2m2,8624,Blu,6,6,177,105,5,,
1617velv-calac2m2,10674,Knights Of The Roundish Table,7,6,173,85,5,,
1617velv-calac2m2,11945,Element 118,8,6,163,115,5,,
1617velv-calac2m2,4153,Droidnoughts,9,4,296,110,5,,
1617velv-calac2m2,7553,Team Loki,10,4,215,91,5,,
1617velv-calac2m2,10299,Infinite Loop,11,4,185,91,5,,
1617velv-calac2m2,4625,Kings and Queens,12,4,171,70,5,,
1617velv-calac2m2,9513,SWAT Team,13,2,108,145,5,,
1617velv-calac2m2,4947,Cougarobotics Alpha,14,0,152,45,5,,
