TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-cala-c1m1-Q-1,Q-1,53-15 R,10318,5197,0,7992,8998,0,53,10,0,43,0,0,15,15,0,0,0,0,
1617velv-cala-c1m1-Q-2,Q-2,65-10 R,9881,8564,0,10789,11513,0,65,25,0,40,0,0,10,10,0,0,0,0,
1617velv-cala-c1m1-Q-3,Q-3,90-40 R,5921,8998,0,9881,7992,0,90,30,0,20,40,0,40,0,0,40,0,0,
1617velv-cala-c1m1-Q-4,Q-4,1-40 B,10318,11513,0,10789,5197,0,1,0,0,1,0,0,40,10,0,30,0,0,
1617velv-cala-c1m1-Q-5,Q-5,55-65 B,8564,8998,0,5921,11513,0,55,10,0,45,0,0,65,5,0,20,40,0,
1617velv-cala-c1m1-Q-6,Q-6,25-47 B,9881,10318,0,8564,5197,0,25,5,0,20,0,0,47,25,0,22,0,0,
1617velv-cala-c1m1-Q-7,Q-7,110-0 R,7992,5921,0,10789,8998,0,110,15,0,55,40,0,0,0,0,0,0,0,
1617velv-cala-c1m1-Q-8,Q-8,80-50 R,10789,7992,0,8564,10318,0,80,30,0,10,0,40,50,20,0,30,0,0,
1617velv-cala-c1m1-Q-9,Q-9,51-120 B,5197,11513,0,9881,5921,0,51,10,0,41,0,0,120,65,0,15,40,0,
1617velv-cala-c1m1-Q-10,Q-10,100-0 R,11513,9881,0,10318,7992,0,100,60,0,40,0,0,0,0,0,0,0,0,
1617velv-cala-c1m1-Q-11,Q-11,55-10 R,8564,10789,0,5197,8998,0,55,5,0,40,10,0,10,10,0,0,0,0,
1617velv-cala-c1m1-Q-12,Q-12,70-80 B,9881,10318,0,5921,8564,0,70,30,0,40,0,0,80,60,0,20,0,0,
