TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-cala-f1m1-Q-1,1,1,1,6374,9433,0,5755,6370,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,3,1,0,0,0,0,0,0,0,true,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-2,1,1,2,7460,9220,0,6371,10217,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,2,0,1,0,4,7,0,1,0,0,0,0,
1617velv-cala-f1m1-Q-3,1,1,3,7835,8635,0,6373,10217,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0,0,0,4,0,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-4,1,1,4,8635,6371,0,7835,6370,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,1,0,1,5,0,0,0,0,0,0,0,false,1,0,0,0,3,1,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-5,1,1,5,6374,5755,0,6373,7460,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,true,0,0,0,0,3,0,0,2,0,0,0,0,
1617velv-cala-f1m1-Q-6,1,1,6,9433,7835,0,9220,6374,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,4,4,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-7,1,1,7,6371,7460,0,8635,9433,0,0,0,0,false,false,false,0,0,0,false,false,false,1,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,2,0,0,0,0,0,false,0,0,1,0,4,1,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-8,1,1,8,9220,6370,0,6373,5755,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,true,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-9,1,1,9,10217,7835,0,5755,9433,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,1,6,0,0,0,0,0,0,0,true,0,0,1,3,3,1,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-10,1,1,10,9220,6371,0,6374,8635,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,3,1,0,0,0,0,0,0,0,true,0,0,1,0,1,0,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-11,1,1,11,6373,6370,0,10217,7460,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,2,0,0,0,1,0,0,0,0,true,0,0,0,0,2,0,0,0,0,0,1,0,
1617velv-cala-f1m1-Q-12,1,1,12,7460,6370,0,7835,9220,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,3,0,1,0,0,0,0,0,0,0,0,true,1,0,1,0,3,0,0,0,0,0,0,0,
1617velv-cala-f1m1-Q-13,1,1,13,6373,8635,0,6371,9433,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,3,0,0,0,0,0,0,0,0,true,2,0,1,0,1,3,0,1,0,0,0,0,
1617velv-cala-f1m1-Q-14,1,1,14,10217,5755,0,6374,6371,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,3,0,0,0,0,0,0,0,0,true,2,0,1,0,1,9,0,1,0,0,0,0,
