TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-calabm3,11335,Delta Tech,1,10,213,130,5,,1.00,52.3,47.2,43.7,39.1,19.6,17.4,0.0,0.0,10.8,11.3,8.2,6.9,13.7,11.3,-5.1,-3.4,
1617velv-calabm3,11337,Robonauts,2,8,148,95,5,,0.80,22.4,25.9,21.1,23.3,2.3,4.3,0.0,0.0,28.3,25.9,-0.1,0.3,-8.1,-4.8,9.5,7.3,
1617velv-calabm3,11386,Nitron 10,3,6,203,70,5,,0.60,19.1,20.9,12.0,14.7,2.6,3.6,0.0,0.0,15.9,15.9,3.3,2.8,-2.7,-1.7,9.8,7.6,
1617velv-calabm3,11332,LASERS,4,6,180,95,5,,0.60,41.0,36.4,42.5,37.5,9.9,8.9,0.0,0.0,29.2,26.7,-0.3,-0.4,2.1,0.8,-3.7,-2.2,
1617velv-calabm3,11385,Thee Wood Warriors,5,6,160,70,5,,0.60,13.0,17.0,17.7,19.4,4.1,5.3,0.0,0.0,15.4,14.9,-2.6,-1.7,-3.9,-1.8,-0.8,-0.8,
1617velv-calabm3,11334,Alpha Tech,6,4,215,130,5,,0.40,47.9,43.3,41.0,37.6,16.3,14.6,0.0,0.0,22.3,21.0,0.9,0.8,8.4,6.6,-1.5,-1.1,
1617velv-calabm3,11336,Hub Squad,7,4,143,63,5,,0.40,29.2,25.1,27.3,23.8,6.9,5.8,0.0,0.0,15.0,14.7,0.3,0.1,6.9,4.2,-5.1,-3.1,
1617velv-calabm3,11333,Samurai,8,2,140,65,5,,0.20,2.1,6.2,1.9,4.8,1.5,2.9,0.0,0.0,8.1,8.2,-2.4,-1.7,-5.2,-3.4,5.4,4.7,
1617velv-calabm3,11379,PowerOp,9,2,110,50,5,,0.20,-2.3,3.7,0.6,5.0,5.0,5.9,0.0,0.0,-2.9,-0.1,0.0,0.0,-4.3,-2.4,1.4,0.9,
1617velv-calabm3,11380,Golden Path,10,2,100,100,5,,0.20,16.5,15.7,-1.0,1.4,10.5,9.4,0.0,0.0,-4.9,-2.0,1.4,1.0,9.6,7.0,7.9,7.1,
