TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-cala-f3m2,7831,Titan,1,10,80,45,5,,1.00,27.2,24.2,27.0,24.2,4.7,4.2,0.0,0.0,16.8,15.4,5.0,4.2,0.7,0.4,-0.5,-0.3,
1617velv-cala-f3m2,6179,Titan Apex,2,8,56,50,5,,0.80,18.4,17.7,19.1,18.2,-1.1,-0.3,0.0,0.0,9.4,9.4,10.5,8.9,-0.4,-0.3,-0.2,-0.2,
1617velv-cala-f3m2,9432,Blood Sweat and Gears,3,6,126,58,5,,0.60,24.3,22.0,20.6,18.9,9.8,8.4,0.0,0.0,5.9,6.8,4.2,3.3,4.3,3.4,-0.6,-0.4,
1617velv-cala-f3m2,12054,Colton YellowJackets,4,6,126,50,5,,0.60,23.6,22.2,24.4,22.8,6.0,5.5,0.0,0.0,14.2,13.5,3.6,3.4,-0.2,-0.2,-0.6,-0.4,
1617velv-cala-f3m2,3600,ElectroJackets,5,6,55,45,5,,0.60,4.5,6.8,6.3,8.0,1.7,2.1,0.0,0.0,9.0,8.7,-4.6,-3.1,-1.6,-1.0,-0.2,-0.2,
1617velv-cala-f3m2,7195,The Mechanical Memes,6,4,95,55,5,,0.40,20.3,19.1,21.1,19.7,9.0,7.8,0.0,0.0,9.4,9.8,1.2,1.0,0.6,0.4,-1.4,-1.0,
1617velv-cala-f3m2,9431,Elemental Madness,7,4,90,55,5,,0.40,8.8,11.0,9.8,11.7,-0.1,1.0,0.0,0.0,12.3,11.8,-1.6,-0.7,-1.8,-1.1,0.9,0.5,
1617velv-cala-f3m2,7834,Gearillaz,8,2,111,50,5,,0.20,12.1,12.9,9.6,10.6,2.5,3.0,0.0,0.0,13.7,12.5,-2.5,-1.6,-1.6,-1.0,4.1,3.3,
1617velv-cala-f3m2,7645,BHS Robotics,9,2,75,40,5,,0.20,2.0,4.0,-1.0,1.4,2.1,2.2,0.0,0.0,0.8,2.2,-0.6,-0.3,-0.2,-0.2,3.2,2.7,
1617velv-cala-f3m2,12386,BHS Team Blue,10,2,70,58,5,,0.20,10.5,10.4,8.1,8.3,0.8,0.9,0.0,0.0,2.0,3.0,4.1,3.5,3.6,2.9,-1.2,-0.8,
