TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-cala-c1c2ilt,4947,Cougarobotics Alpha,1,10,287,244,5,S2,1.00,93.1,85.9,50.9,51.2,29.1,27.8,0.0,0.0,16.5,17.3,12.5,11.7,35.1,29.0,7.2,5.7,
1617velv-cala-c1c2ilt,10318,Ramroids,2,10,226,244,5,F1,1.00,86.6,79.1,40.7,43.0,9.0,12.8,0.0,0.0,24.8,23.1,6.8,6.9,45.9,36.2,-0.0,-0.1,
1617velv-cala-c1c2ilt,4625,Kings and Queens,3,10,197,160,5,W1,1.00,50.4,52.2,58.2,55.2,14.5,16.1,0.0,0.0,43.1,38.1,10.9,9.4,-18.1,-11.4,10.3,8.4,
1617velv-cala-c1c2ilt,9881,Golden Gears,4,8,311,180,5,FC,0.80,58.8,55.6,72.9,64.2,61.2,51.1,0.0,0.0,3.1,6.1,4.0,4.5,-9.6,-6.2,-4.5,-2.3,
1617velv-cala-c1c2ilt,8998,Royal PIE Robotics,5,8,288,125,5,S2,0.80,44.5,42.6,39.7,36.7,11.6,10.7,0.0,0.0,22.7,22.5,-2.3,-1.5,12.5,10.8,-7.6,-5.0,
1617velv-cala-c1c2ilt,4628,Suit Bots,6,8,281,215,5,WC,0.80,85.3,76.6,74.6,67.2,45.4,39.5,0.0,0.0,29.5,27.6,-7.1,-4.4,17.5,13.8,-6.8,-4.3,
1617velv-cala-c1c2ilt,8564,Lockdown,7,8,180,215,5,SC,0.80,69.4,67.4,95.4,82.6,49.3,43.1,0.0,0.0,12.9,14.2,19.9,16.6,-12.7,-6.6,-13.3,-8.6,
1617velv-cala-c1c2ilt,5921,La Canada Engineering Club,8,6,306,215,5,S1,0.60,54.5,53.8,14.9,19.1,20.5,21.8,0.0,0.0,19.3,17.9,12.4,10.6,2.3,3.4,37.3,31.3,
1617velv-cala-c1c2ilt,9512,Hippie Bots,9,6,272,145,5,,0.60,61.6,56.6,49.2,44.1,31.6,27.4,0.0,0.0,31.9,28.7,-2.2,-1.6,0.2,2.0,12.2,10.5,
1617velv-cala-c1c2ilt,7553,Team Loki,10,6,231,160,5,F2,0.60,45.2,43.7,35.0,35.7,11.3,13.2,0.0,0.0,12.5,13.6,4.5,4.2,16.9,12.6,-6.7,-4.6,
1617velv-cala-c1c2ilt,11513,Guards,11,6,215,215,5,,0.60,56.7,56.3,31.0,36.2,11.4,15.8,0.0,0.0,24.8,23.4,1.0,0.5,19.5,16.6,6.2,3.5,
