TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-calaem1,6325,Aluminati,1,8,115,190,5,,0.80,86.0,74.0,75.3,64.4,32.1,27.5,0.0,0.0,37.4,31.6,3.6,3.9,12.8,11.1,-2.2,-1.5,
1617velv-calaem1,358,The Gaulbots,2,8,100,125,5,,0.80,51.7,47.0,31.8,30.1,18.6,17.4,0.0,0.0,16.6,16.5,0.7,0.2,15.8,12.9,4.0,4.0,
1617velv-calaem1,359,WEBB.exe,3,6,230,190,5,,0.60,57.8,53.1,53.1,49.0,14.9,14.6,0.0,0.0,11.1,12.8,24.5,19.8,7.2,5.9,-2.6,-1.7,
1617velv-calaem1,6436,AlphaGenesis,4,6,180,75,5,,0.60,24.1,24.1,22.0,21.3,15.4,14.1,0.0,0.0,18.2,15.7,-5.5,-3.2,-4.0,-2.5,6.1,5.3,
1617velv-calaem1,9873,PikaTech,5,6,150,95,5,,0.60,36.2,32.2,38.2,33.4,8.1,7.2,0.0,0.0,25.4,21.5,2.0,3.0,0.7,0.5,-2.7,-1.8,
1617velv-calaem1,10673,Spudbot,6,6,130,90,5,,0.60,0.9,8.6,0.7,7.2,-4.6,-1.1,0.0,0.0,10.2,11.6,3.0,3.2,-7.8,-5.2,7.9,6.6,
1617velv-calaem1,10598,Fusionyx,7,4,95,65,5,,0.40,6.7,8.9,4.9,6.7,4.9,5.6,0.0,0.0,3.0,4.2,1.3,0.8,-2.3,-1.6,4.2,3.8,
1617velv-calaem1,9254,STEM Punks,8,4,80,50,5,,0.40,17.6,17.1,10.4,11.0,8.2,8.1,0.0,0.0,6.6,7.3,1.7,1.0,1.0,0.7,6.2,5.4,
1617velv-calaem1,10006,Spudnik,9,2,90,70,5,,0.20,9.1,13.2,3.1,7.0,9.3,9.7,0.0,0.0,3.3,4.7,-5.8,-3.8,2.2,2.6,3.7,3.6,
1617velv-calaem1,7767,Upper Echelon,10,0,100,60,5,,0.00,-14.1,-5.1,-10.2,-2.5,-3.7,-0.4,0.0,0.0,-8.1,-3.0,-0.6,-0.6,-1.6,-1.0,-2.3,-1.6,
