TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-cala-c1m0,5921,La Canada Engineering Club,1,8,100,80,5,,0.80,31.0,28.4,32.9,29.6,-4.8,-2.9,0.0,0.0,19.4,17.8,15.2,12.6,1.3,0.7,-3.2,-2.1,
1617velv-cala-c1m0,9881,Golden Gears,2,8,75,65,5,,0.80,37.6,33.2,39.4,34.4,19.6,16.2,0.0,0.0,22.9,19.8,-4.0,-2.3,-0.9,-0.7,-0.9,-0.6,
1617velv-cala-c1m0,7992,Lightning Robotics,3,8,50,50,5,,0.80,16.5,16.3,17.6,17.1,1.5,1.4,0.0,0.0,19.1,17.6,-3.2,-2.2,-0.9,-0.6,-0.2,-0.3,
1617velv-cala-c1m0,5197,GearHeads,4,6,60,65,5,,0.60,12.9,14.0,14.1,14.9,4.3,4.7,0.0,0.0,8.6,9.4,0.5,0.2,-0.5,-0.4,-0.7,-0.6,
1617velv-cala-c1m0,10318,Ramroids,5,4,110,50,5,,0.40,21.1,18.7,23.8,20.4,6.0,4.9,0.0,0.0,16.5,14.6,-0.6,-0.4,-0.7,-0.6,-1.9,-1.1,
1617velv-cala-c1m0,10789,Rebel Alliance,6,4,100,65,5,,0.40,16.1,16.3,11.8,12.3,9.9,8.8,0.0,0.0,3.0,4.1,5.5,4.8,-2.3,-1.6,6.6,5.6,
1617velv-cala-c1m0,11513,Guards,7,4,90,80,5,,0.40,7.7,10.7,7.0,10.5,1.0,1.8,0.0,0.0,-0.9,2.2,8.9,7.4,-1.3,-0.9,1.9,1.0,
1617velv-cala-c1m0,8998,Royal PIE Robotics,8,4,75,45,5,,0.40,10.5,10.0,6.2,5.8,2.9,2.5,0.0,0.0,1.7,2.2,-1.6,-1.1,7.6,6.3,-3.4,-2.1,
1617velv-cala-c1m0,8564,Lockdown,9,2,120,45,5,,0.20,7.9,10.2,0.5,4.1,1.9,2.2,0.0,0.0,10.1,10.6,-3.0,-2.1,-1.0,-0.7,8.4,6.7,
1617velv-cala-c1m0,11688,Dads' Club Robotics,10,2,110,45,5,,0.20,4.4,7.3,-3.1,1.2,-3.5,-1.5,0.0,0.0,0.5,2.5,0.1,-0.0,7.4,6.2,0.1,-0.2,
