TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-calabm1,11335,Delta Tech,1,8,135,50,5,,
1617velv-calabm1,11379,PowerOp,2,6,140,60,5,,
1617velv-calabm1,11380,Golden Path,3,6,110,85,5,,
1617velv-calabm1,11386,Nitron 10,4,6,105,60,5,,
1617velv-calabm1,11337,Robonauts,5,5,130,45,5,,
1617velv-calabm1,11385,Thee Wood Warriors,6,5,125,50,5,,
1617velv-calabm1,11336,Hub Squad,7,5,85,50,5,,
1617velv-calabm1,11334,Alpha Tech,8,4,90,85,5,,
1617velv-calabm1,11332,LASERS,9,3,110,50,5,,
1617velv-calabm1,11333,Samurai,10,2,140,50,5,,
