TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-cala-f3m1-Q-1,Q-1,65-0 R,7831,9432,0,9431,6179,0,65,5,0,50,10,0,0,0,0,0,0,0,
1617velv-cala-f3m1-Q-2,Q-2,30-0 R,7834,7195,0,3600,12386,0,30,20,0,10,0,0,0,0,0,0,0,0,
1617velv-cala-f3m1-Q-3,Q-3,20-75 B,12054,7831,0,7645,7195,0,20,10,0,10,0,0,75,5,0,30,0,40,
1617velv-cala-f3m1-Q-4,Q-4,20-22 B,12386,7645,0,6179,9432,0,20,0,0,20,0,0,22,0,0,22,0,0,
1617velv-cala-f3m1-Q-5,Q-5,5-30 B,9431,12054,0,7834,3600,0,5,5,0,0,0,0,30,20,0,10,0,0,
1617velv-cala-f3m1-Q-6,Q-6,15-46 B,7645,3600,0,7195,9432,0,15,5,0,10,0,0,46,15,0,31,0,0,
1617velv-cala-f3m1-Q-7,Q-7,10-35 B,12054,12386,0,7831,9431,0,10,0,0,10,0,0,35,5,0,30,0,0,
1617velv-cala-f3m1-Q-8,Q-8,50-0 R,6179,7645,0,7834,9431,0,50,10,0,40,0,0,0,0,0,0,0,0,
1617velv-cala-f3m1-Q-9,Q-9,20-81 B,3600,7195,0,7831,6179,0,20,10,0,10,0,0,81,5,0,36,0,40,
1617velv-cala-f3m1-Q-10,Q-10,60-0 R,12386,9432,0,12054,7834,0,60,10,0,40,0,10,0,0,0,0,0,0,
1617velv-cala-f3m1-Q-11,Q-11,15-85 B,9432,7834,0,7831,7195,0,15,5,0,10,0,0,85,5,0,30,10,40,
1617velv-cala-f3m1-Q-12,Q-12,50-40 R,6179,3600,0,12054,7645,0,50,10,0,0,0,40,40,0,0,40,0,0,
1617velv-cala-f3m1-Q-13,Q-13,30-50 B,9431,7645,0,12386,7195,0,30,0,0,30,0,0,50,0,0,10,0,40,
