TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-caladm1,8496,Heat It Up and Keep It Cool,1,10,295,125,5,,
1617velv-caladm1,25,Rock N' Roll Robots,2,8,215,115,5,,
1617velv-caladm1,9247,Chromium Robotics,3,6,260,110,5,,
1617velv-caladm1,5942,Team Torch,4,5,285,115,5,,
1617velv-caladm1,8894,Class 7,5,5,265,110,5,,
1617velv-caladm1,5218,Javabots,6,5,215,125,5,,
1617velv-caladm1,11167,Tezo Systems Robotics,7,5,205,70,5,,
1617velv-caladm1,4348,RoboKnights,8,4,275,110,5,,
1617velv-caladm1,10298,Brain Stormz,9,4,250,95,5,,
1617velv-caladm1,9894,RoboLions,10,4,230,85,5,,
1617velv-caladm1,6282,Simi Valley Robotics,11,2,220,80,5,,
1617velv-caladm1,11683,RoboKnights Too,12,2,205,60,5,,
