TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,
1617velv-calaf2m1,6372,Patriotic Robotics,1,9,100,80,5,,0.90,46.1,40.8,
1617velv-calaf2m1,7833,Imperial Tech Robotics,2,7,105,50,5,,0.70,13.1,15.5,
1617velv-calaf2m1,11971,Farquaad Star Squaad,3,5,105,65,5,,0.50,16.7,16.2,
1617velv-calaf2m1,7832,Gear Gurus,4,5,100,50,5,,0.50,17.1,17.1,
1617velv-calaf2m1,12109,Retrofuturism,5,2,75,80,5,,0.20,8.4,10.1,
1617velv-calaf2m1,5827,Robo Hazard,6,2,65,75,5,,0.20,5.0,7.9,
