TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-calaf2m1,7835,Victrix Aedifex,1,8,192,105,5,,
1617velv-calaf2m1,8635,RV Robo Squad,2,8,185,110,5,,
1617velv-calaf2m1,9220,Rancho Rebel Robotics,3,6,207,80,5,,
1617velv-calaf2m1,9433,Twisted Metal,4,6,179,110,5,,
1617velv-calaf2m1,5755,Tri-Force-Droids,5,6,176,55,5,,
1617velv-calaf2m1,6374,EvilBots,6,6,160,105,5,,
1617velv-calaf2m1,6371,Machine Kings,7,4,176,75,5,,
1617velv-calaf2m1,10217,PUMA Robotics,8,4,138,60,5,,
1617velv-calaf2m1,6370,Nemesis,9,2,140,40,5,,
1617velv-calaf2m1,6373,SuperBots,10,0,127,30,5,,
