TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1617velv-calaf1m1-Q-1,Q-1,55-15 R,6374,9433,0,5755,6370,0,55,20,0,35,0,0,15,5,0,10,0,0,
1617velv-calaf1m1-Q-2,Q-2,5-125 B,7460,9220,0,6371,10217,0,5,5,0,0,0,0,125,40,0,75,10,0,
1617velv-calaf1m1-Q-3,Q-3,20-45 B,7835,8635,0,6373,10217,0,20,20,0,0,0,0,45,5,0,40,0,0,
1617velv-calaf1m1-Q-4,Q-4,75-50 R,8635,6371,0,7835,6370,0,75,40,0,35,0,0,50,15,0,35,0,0,
1617velv-calaf1m1-Q-5,Q-5,10-55 B,6374,5755,0,6373,7460,0,10,0,0,10,0,0,55,5,0,30,20,0,
1617velv-calaf1m1-Q-6,Q-6,65-0 R,9433,7835,0,9220,6374,0,65,5,0,60,0,0,0,0,0,0,0,0,
1617velv-calaf1m1-Q-7,Q-7,20-50 B,6371,7460,0,8635,9433,0,20,0,0,0,20,0,50,5,0,45,0,0,
1617velv-calaf1m1-Q-8,Q-8,10-35 B,9220,6370,0,6373,5755,0,10,0,0,10,0,0,35,5,0,30,0,0,
1617velv-calaf1m1-Q-9,Q-9,45-50 B,10217,7835,0,5755,9433,0,45,5,0,40,0,0,50,15,0,35,0,0,
1617velv-calaf1m1-Q-10,Q-10,50-20 R,9220,6371,0,6374,8635,0,50,15,0,35,0,0,20,10,0,10,0,0,
1617velv-calaf1m1-Q-11,Q-11,25-35 B,6373,6370,0,10217,7460,0,25,5,0,20,0,0,35,5,0,20,0,10,
1617velv-calaf1m1-Q-12,Q-12,15-55 B,7460,6370,0,7835,9220,0,15,5,0,10,0,0,55,25,0,30,0,0,
1617velv-calaf1m1-Q-13,Q-13,40-75 B,6373,8635,0,6371,9433,0,40,10,0,30,0,0,75,40,0,25,10,0,
1617velv-calaf1m1-Q-14,Q-14,40-105 B,10217,5755,0,6374,6371,0,40,10,0,30,0,0,105,40,0,55,10,0,
