TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-calaf3m2,7831,Titan,1,10,80,45,5,,
1617velv-calaf3m2,6179,Titan Apex,2,8,56,50,5,,
1617velv-calaf3m2,9432,Blood Sweat and Gears,3,6,126,58,5,,
1617velv-calaf3m2,12054,Colton YellowJackets,4,6,126,50,5,,
1617velv-calaf3m2,3600,ElectroJackets,5,6,55,45,5,,
1617velv-calaf3m2,7195,The Mechanical Memes,6,4,95,55,5,,
1617velv-calaf3m2,9431,Elemental Madness,7,4,90,55,5,,
1617velv-calaf3m2,7834,Gearillaz,8,2,111,50,5,,
1617velv-calaf3m2,7645,BHS Robotics,9,2,75,40,5,,
1617velv-calaf3m2,12386,BHS Team Blue,10,2,70,58,5,,
