TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-cala-f1f2f3ilt,7835,Victrix Aedifex,1,10,235,155,5,WC,1.00,77.8,68.1,67.9,60.5,28.1,24.1,0.0,0.0,43.6,37.3,-2.4,-0.2,8.5,6.7,1.4,0.8,
1617velv-cala-f1f2f3ilt,6371,Machine Kings,2,8,255,120,5,SC,0.80,64.3,56.8,42.0,39.3,17.7,16.0,0.0,0.0,20.1,18.5,6.3,5.9,20.1,16.3,2.2,1.2,
1617velv-cala-f1f2f3ilt,6179,Titan Apex,3,8,243,155,5,S1,0.80,61.4,58.3,70.7,63.7,12.9,13.3,0.0,0.0,14.3,15.8,40.0,32.7,-5.8,-3.6,-3.4,-1.7,
1617velv-cala-f1f2f3ilt,9433,Twisted Metal,4,8,178,110,5,FC,0.80,54.0,47.0,55.3,47.9,21.6,17.4,0.0,0.0,26.8,24.0,5.3,5.3,0.4,0.3,-1.6,-1.2,
1617velv-cala-f1f2f3ilt,12109,Retrofuturism,5,8,153,90,5,,0.80,27.1,28.4,30.1,30.3,6.8,6.6,0.0,0.0,17.5,18.1,4.3,4.6,-1.5,-0.9,-1.5,-1.0,
1617velv-cala-f1f2f3ilt,9220,Rancho Rebel Robotics,6,8,122,85,5,,0.80,22.2,21.0,24.3,22.6,5.3,4.7,0.0,0.0,14.1,13.4,3.0,3.2,-0.3,-0.2,-1.8,-1.4,
1617velv-cala-f1f2f3ilt,5827,Robo Hazard,7,7,202,110,5,F1,0.70,39.5,37.5,40.9,38.6,1.8,3.6,0.0,0.0,15.9,15.7,22.5,18.6,-0.8,-0.5,-0.6,-0.6,
1617velv-cala-f1f2f3ilt,7832,Gear Gurus,8,6,232,105,5,W1,0.60,58.2,50.1,56.3,48.8,-1.3,-0.3,0.0,0.0,24.5,21.4,33.1,27.5,1.9,1.4,-0.0,-0.2,
1617velv-cala-f1f2f3ilt,7831,Titan,9,6,210,115,5,S1,0.60,29.1,31.6,30.9,32.0,12.6,12.3,0.0,0.0,15.7,17.1,0.9,1.7,-0.1,0.5,-1.7,-0.9,
1617velv-cala-f1f2f3ilt,6372,Patriotic Robotics,10,6,192,115,5,W2,0.60,33.8,31.1,29.0,28.7,22.1,18.4,0.0,0.0,13.1,12.3,-3.4,-0.7,2.1,1.1,2.8,1.4,
1617velv-cala-f1f2f3ilt,9432,Blood Sweat and Gears,11,6,173,110,5,SC,0.60,19.4,22.9,18.1,20.5,12.1,10.9,0.0,0.0,5.3,7.6,-2.5,-0.1,4.5,4.4,-3.3,-2.0,
1617velv-cala-f1f2f3ilt,10217,PUMA Robotics,12,6,153,65,5,,0.60,23.6,23.2,13.2,14.2,11.0,8.9,0.0,0.0,16.4,15.8,-5.1,-2.5,1.3,0.9,9.1,8.1,
1617velv-cala-f1f2f3ilt,6373,SuperBots,13,6,141,91,5,,0.60,12.3,15.9,16.7,18.8,-1.9,0.6,0.0,0.0,13.5,14.6,3.5,2.5,-2.8,-1.9,-1.6,-1.0,
1617velv-cala-f1f2f3ilt,12054,Colton YellowJackets,14,5,168,65,5,,0.50,13.4,17.2,20.7,21.3,-0.9,1.6,0.0,0.0,16.6,16.9,-1.6,-1.3,-0.7,-0.1,-6.7,-4.0,
1617velv-cala-f1f2f3ilt,9431,Elemental Madness,15,5,125,50,5,F2,0.50,0.9,6.3,3.4,8.1,-4.8,-1.7,0.0,0.0,7.5,9.4,-0.6,-0.7,-1.3,-0.9,-1.3,-0.9,
1617velv-cala-f1f2f3ilt,8635,RV Robo Squad,16,4,222,80,5,,0.40,18.8,21.7,12.4,15.8,1.4,2.7,0.0,0.0,14.5,15.1,3.6,4.1,-0.7,-0.3,7.1,6.2,
1617velv-cala-f1f2f3ilt,11971,Farquaad Star Squaad,17,4,198,90,5,S2,0.40,24.7,24.1,26.6,25.7,7.7,7.0,0.0,0.0,20.4,18.1,-0.3,1.2,-3.1,-2.3,1.3,0.8,
1617velv-cala-f1f2f3ilt,5755,Tri-Force-Droids,18,4,185,120,5,S2,0.40,22.2,24.4,13.3,17.1,9.0,8.6,0.0,0.0,2.1,5.5,3.2,3.5,8.0,6.6,1.0,0.7,
1617velv-cala-f1f2f3ilt,7195,The Mechanical Memes,19,4,169,55,5,,0.40,30.4,26.7,11.0,11.1,3.2,3.6,0.0,0.0,21.5,19.5,5.8,3.8,-0.2,-0.3,19.6,15.9,
1617velv-cala-f1f2f3ilt,6370,Nemesis,20,4,169,45,5,,0.40,-3.4,4.5,6.8,10.8,1.7,2.7,0.0,0.0,7.9,9.8,-7.7,-4.6,-5.3,-3.5,-4.8,-2.9,
1617velv-cala-f1f2f3ilt,7833,Imperial Tech Robotics,21,3,186,45,5,,0.30,22.3,21.6,19.9,20.6,8.1,6.6,0.0,0.0,14.1,13.7,0.8,1.8,-0.6,-0.6,3.0,1.6,
1617velv-cala-f1f2f3ilt,7834,Gearillaz,22,3,167,120,5,,0.30,26.4,25.6,17.7,17.5,7.0,6.1,0.0,0.0,11.4,11.4,-1.3,-0.3,9.3,8.2,-0.6,-0.1,
1617velv-cala-f1f2f3ilt,7460,Thunder,23,2,132,40,5,,0.20,11.4,13.0,16.2,15.6,-1.0,0.7,0.0,0.0,3.2,4.3,11.0,8.9,-1.7,-0.9,-3.0,-1.7,
1617velv-cala-f1f2f3ilt,6374,EvilBots,24,1,200,55,5,,0.10,7.3,11.0,-3.8,2.8,-0.3,0.6,0.0,0.0,6.4,7.8,-0.4,1.7,1.6,0.9,9.5,7.3,
1617velv-cala-f1f2f3ilt,3600,ElectroJackets,25,1,166,41,5,,0.10,15.8,15.5,20.1,18.3,1.5,2.6,0.0,0.0,10.9,10.5,4.7,3.2,-1.3,-0.8,-3.0,-1.9,
1617velv-cala-f1f2f3ilt,12386,BHS Team Blue,26,1,147,45,5,,0.10,5.4,9.0,6.6,9.4,-4.0,-2.2,0.0,0.0,4.6,6.1,6.7,6.3,-2.0,-1.3,0.8,0.9,
1617velv-cala-f1f2f3ilt,7645,BHS Robotics,27,0,130,45,5,,0.00,8.9,11.8,0.4,4.5,-0.0,0.3,0.0,0.0,10.1,10.9,-2.2,-0.2,1.1,0.8,7.5,6.5,
