TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-caladm3,8496,Heat It Up and Keep It Cool,1,10,245,160,5,,
1617velv-caladm3,10298,Brain Stormz,2,8,320,160,5,,
1617velv-caladm3,5889,NanoRaptors,3,6,285,160,5,,
1617velv-caladm3,11167,Tezo Systems Robotics,4,6,280,135,5,,
1617velv-caladm3,8415,ANCroid,5,6,265,125,5,,
1617velv-caladm3,5942,Team Torch,6,6,255,160,5,,
1617velv-caladm3,25,Rock N' Roll Robots,7,6,245,105,5,,
1617velv-caladm3,8894,Class 7,8,6,240,125,5,,
1617velv-caladm3,4348,RoboKnights,9,6,205,125,5,,
1617velv-caladm3,9247,Chromium Robotics,10,4,285,135,5,,
1617velv-caladm3,5218,Javabots,11,4,275,125,5,,
1617velv-caladm3,11683,RoboKnights Too,12,4,220,140,5,,
1617velv-caladm3,11046,Kindle the Passion Robotics,13,2,210,100,5,,
1617velv-caladm3,6282,Simi Valley Robotics,14,2,205,125,5,,
1617velv-caladm3,9894,RoboLions,15,0,215,90,5,,
