TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-calaem2,6436,AlphaGenesis,1,10,155,95,5,,
1617velv-calaem2,10598,Fusionyx,2,8,200,95,5,,
1617velv-calaem2,359,WEBB.exe,3,8,200,90,5,,
1617velv-calaem2,6325,Aluminati,4,6,231,105,5,,
1617velv-calaem2,10006,Spudnik,5,6,145,95,5,,
1617velv-calaem2,7767,Upper Echelon,6,4,210,80,5,,
1617velv-calaem2,9254,STEM Punks,7,4,115,60,5,,
1617velv-calaem2,10673,Spudbot,8,4,86,85,5,,
1617velv-calaem2,9873,PikaTech,9,2,165,55,5,,
1617velv-calaem2,358,The Gaulbots,10,2,151,105,5,,
1617velv-calaem2,9680,Bonita High Robotics,11,2,71,70,5,,
