TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-calaa1m2,3526,Marlbots,1,8,244,120,5,,0.80,63.0,56.2,63.0,56.2,23.2,21.5,0.0,0.0,18.7,17.8,21.2,16.9,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,9887,RoboVikings,2,8,179,100,5,,0.80,45.1,41.0,45.1,41.0,23.0,20.0,0.0,0.0,10.4,10.4,11.8,10.5,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,9324,BWS Eagles,3,8,133,90,5,,0.80,40.9,39.0,40.9,39.0,25.7,22.4,0.0,0.0,24.6,21.9,-9.5,-5.4,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,542,WHS Robotics,4,6,189,80,5,,0.60,20.7,22.1,20.7,22.1,-1.9,0.1,0.0,0.0,17.4,16.6,5.2,5.3,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,11546,BWS Eaglets,5,6,182,70,5,,0.60,24.5,25.2,24.5,25.2,1.6,4.5,0.0,0.0,16.3,15.6,6.5,5.0,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,7758,Panda Works,6,6,181,120,5,,0.60,36.5,35.6,36.5,35.6,16.4,15.2,0.0,0.0,18.5,16.9,1.6,3.5,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,11770,Curiosity,7,6,168,100,5,,0.60,18.0,20.2,18.0,20.2,3.2,5.5,0.0,0.0,8.7,9.8,6.2,4.9,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,4512,West Torrance Robotics,8,4,161,90,5,,0.40,30.6,28.9,30.6,28.9,13.1,12.8,0.0,0.0,12.1,12.2,5.4,3.8,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,7296,HuskyBots,9,4,160,71,5,,0.40,15.6,17.4,15.6,17.4,2.2,3.4,0.0,0.0,7.2,7.5,6.1,6.4,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,5390,Vikings,10,2,192,71,5,,0.20,18.3,20.1,18.3,20.1,4.4,5.0,0.0,0.0,14.9,14.4,-1.0,0.5,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,10446,RoboHuskies 2.0,11,2,156,79,5,,0.20,8.4,11.7,8.4,11.7,5.4,7.7,0.0,0.0,-4.8,-1.8,7.9,5.7,0.0,0.0,0.0,0.0,
1617velv-calaa1m2,9173,BuccyBots,12,0,163,55,5,,0.00,3.7,8.0,3.7,8.0,15.7,14.0,0.0,0.0,-2.6,-0.8,-9.5,-5.4,0.0,0.0,0.0,0.0,
