TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-ri-q2,149,Hawks,1,8,150,75,5,FC,0.80,32.4,30.5,30.6,29.0,21.8,19.1,0.0,0.0,9.4,10.2,-1.5,-0.9,2.6,1.9,-0.9,-0.6,
1617velv-ri-q2,7093,RaiderBots,2,8,135,90,5,F1,0.80,45.2,39.1,44.7,38.4,18.1,15.5,0.0,0.0,13.4,11.8,12.7,10.5,1.1,1.1,-0.6,-0.5,
1617velv-ri-q2,10847,Robo Eagles,3,7,120,80,5,WC,0.70,38.0,34.1,34.7,31.3,14.8,12.8,0.0,0.0,21.9,19.6,-2.5,-1.6,3.9,3.1,-0.5,-0.3,
1617velv-ri-q2,252,Electric Quahogs,4,7,85,135,5,W1,0.70,62.2,52.2,60.5,50.7,32.4,26.9,0.0,0.0,28.3,23.6,1.9,1.8,-0.4,-0.2,2.1,1.6,
1617velv-ri-q2,689,Avengers,5,6,110,135,5,SC,0.60,31.1,30.7,29.9,29.6,16.3,15.9,0.0,0.0,10.8,10.8,4.5,4.2,-0.6,-0.4,1.7,1.4,
1617velv-ri-q2,10816,WHALES,6,5,140,115,5,S1,0.50,28.1,27.2,29.6,28.2,9.5,9.8,0.0,0.0,19.1,17.6,-0.0,-0.0,-0.5,-0.3,-1.1,-0.8,
1617velv-ri-q2,9128,Mounties,7,5,115,75,5,SC,0.50,5.2,8.3,2.9,6.2,-3.5,-1.3,0.0,0.0,9.9,10.0,-1.7,-1.2,0.6,0.7,1.8,1.4,
1617velv-ri-q2,12153,Jaguars,8,5,95,80,5,S1,0.50,19.0,17.0,20.3,17.8,4.2,4.2,0.0,0.0,13.0,10.9,3.6,2.9,-1.9,-1.1,0.5,0.2,
1617velv-ri-q2,4333,Elite Machinez,9,4,70,40,5,,0.40,14.8,13.1,14.1,12.3,4.6,4.0,0.0,0.0,10.1,8.8,0.8,0.5,-0.7,-0.5,1.4,1.2,
1617velv-ri-q2,6402,Mariners,10,4,55,65,5,,0.40,-4.9,1.6,-5.8,0.6,-4.6,-1.5,0.0,0.0,-1.9,1.5,-0.4,-0.2,2.0,1.6,-1.1,-0.7,
1617velv-ri-q2,8409,Leonidas,11,4,45,80,5,,0.40,4.4,9.4,5.0,9.9,-0.6,1.9,0.0,0.0,-1.3,1.7,5.8,5.5,0.6,0.2,-1.1,-0.7,
1617velv-ri-q2,11076,Chariho Middle School,12,2,55,25,5,,0.20,-4.7,-1.6,-5.6,-2.6,-3.1,-1.9,0.0,0.0,1.1,1.9,-1.6,-1.2,-1.0,-0.7,1.9,1.5,
1617velv-ri-q2,10773,Chariho Chargers2,13,1,115,50,5,,0.10,-9.9,-3.3,-11.2,-4.4,-2.5,-0.3,0.0,0.0,-8.1,-4.1,0.4,0.9,0.3,0.1,1.0,1.0,
