TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ohcl,6022,TBD - To Be Determined,1,10,217,199,5,WC,
1516resq-ohcl,5878,RoboHawk,2,9,241,179,5,SC,
1516resq-ohcl,10237,US Robotics,3,8,201,189,5,FC,
1516resq-ohcl,5501,USS Enterprise,4,8,193,147,5,W1,
1516resq-ohcl,4277,OXYMORONS,5,8,181,108,5,SC,
1516resq-ohcl,10211,Team Hercules,6,6,210,106,5,S2,
1516resq-ohcl,10410,Robo-CHEC,7,6,204,173,5,,
1516resq-ohcl,9290,Techtonic Titans,8,6,164,96,5,F1,
1516resq-ohcl,8120,Electric Hornets,9,6,148,70,5,S1,
1516resq-ohcl,7514,HSA HAWKS,10,6,127,147,5,,
1516resq-ohcl,7324,Root Access,11,5,234,155,5,S1,
1516resq-ohcl,6184,MHS Tech Club,12,4,235,95,5,S2,
1516resq-ohcl,8435,KnightBot,13,4,192,108,5,,
1516resq-ohcl,5453,EngiNerds,14,4,182,199,5,,
1516resq-ohcl,9197,the inventors,15,4,164,45,5,W2,
1516resq-ohcl,9199,Dark Knights,16,4,121,58,5,,
1516resq-ohcl,6335,KHS Hornets,17,4,118,45,5,,
1516resq-ohcl,7601,Chain Saw,18,3,198,65,5,,
1516resq-ohcl,5933,Legacy,19,3,60,50,5,,
1516resq-ohcl,1001,Hacksaw,20,2,180,83,5,F2,
1516resq-ohcl,8573,Alpha-Bet,21,2,175,87,5,,
1516resq-ohcl,8654,Thunderbolts,22,2,136,64,5,,
1516resq-ohcl,6418,NDCL Robotics,23,0,190,65,5,,
