TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-ssrcmpd1,7172,Technical Difficulties,1,18,1709,451,9,WC,
1516resq-ssrcmpd1,4997,Masquerade,2,14,1684,433,9,W1,
1516resq-ssrcmpd1,4444,RoboCats,3,14,1547,451,9,SC,
1516resq-ssrcmpd1,3486,Techno Warriors Advanced,4,14,1485,433,9,FC,
1516resq-ssrcmpd1,6299,ViperBots QuadX,5,12,2237,466,9,S1,
1516resq-ssrcmpd1,7477,Super 7,6,12,2048,411,9,F1,
1516resq-ssrcmpd1,10165,Apex Predators,7,12,2011,411,9,SC,
1516resq-ssrcmpd1,3846,Maelstrom,8,12,1520,463,9,S1,
1516resq-ssrcmpd1,5795,Back To The Drawing Board,9,12,1493,463,9,W2,
1516resq-ssrcmpd1,8946,Chabotic,10,12,1485,326,9,,
1516resq-ssrcmpd1,4717,Mechromancers,11,12,1479,349,9,S2,
1516resq-ssrcmpd1,7242,RoboCats Delta Team,12,10,1685,415,9,S2,
1516resq-ssrcmpd1,8565,TechnicBots,13,10,1654,349,9,,
1516resq-ssrcmpd1,7153,Vindicem,14,10,1651,415,9,,
1516resq-ssrcmpd1,6209,ViperBots Venom,15,10,1598,466,9,,
1516resq-ssrcmpd1,5940,Rockin' Robots,16,10,1506,255,9,,
1516resq-ssrcmpd1,8001,Synergy Squared,17,10,1492,304,9,,
1516resq-ssrcmpd1,4250,LIGHTSABERS,18,10,1433,411,9,,
1516resq-ssrcmpd1,8477,Rohming Robots,19,10,1426,384,9,,
1516resq-ssrcmpd1,7826,C:HAWKS,20,10,1416,344,9,F2,
1516resq-ssrcmpd1,6448,Blue Jays,21,10,1378,388,9,,
1516resq-ssrcmpd1,9015,Brobots,22,10,1300,386,9,,
1516resq-ssrcmpd1,9460,Won & Done,23,8,1503,305,9,,
1516resq-ssrcmpd1,127,The Fighting Pickles,24,8,1184,306,9,,
1516resq-ssrcmpd1,5991,Tigerbytes,25,8,1068,362,9,,
1516resq-ssrcmpd1,9778,Robotic Chinchillas,26,6,1333,398,9,,
1516resq-ssrcmpd1,9048,Philobots,27,6,1160,286,9,,
1516resq-ssrcmpd1,8811,Robo*Bison Amistad,28,6,1044,259,9,,
1516resq-ssrcmpd1,3888,Greased Lightning,29,6,955,273,9,,
1516resq-ssrcmpd1,8651,Wait For It...,30,4,1333,341,9,,
1516resq-ssrcmpd1,5494,Oscar,31,4,1122,211,9,,
1516resq-ssrcmpd1,9868,JAG WIRES,32,4,1111,323,9,,
1516resq-ssrcmpd1,5070,N.U.T.S.,33,4,858,234,9,,
1516resq-ssrcmpd1,8913,Brainy Bots,34,2,1072,297,9,,
1516resq-ssrcmpd1,8814,Iron Eagles Guardian,35,2,1055,405,9,,
1516resq-ssrcmpd1,9547,Panthers,36,2,1053,269,9,,
