TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-nyli-cmp,5477,Innovo,1,8,395,135,5,FC,0.80,71.4,65.4,67.6,61.5,36.3,33.9,0.0,0.0,7.0,7.3,24.6,20.3,3.5,3.7,0.3,0.1,
1617velv-nyli-cmp,3540,RoboBoogie,2,8,275,210,5,SC,0.80,82.3,74.1,83.9,71.1,53.7,46.0,0.0,0.0,15.1,13.9,4.6,5.1,8.8,8.9,-10.4,-6.0,
1617velv-nyli-cmp,11988,Crusader Robotics,3,8,230,150,5,WC,0.80,68.4,63.1,64.0,58.6,37.1,34.1,0.0,0.0,30.4,28.1,-0.2,-0.5,1.2,1.2,3.2,3.3,
1617velv-nyli-cmp,7164,Falcon Bots,4,7,330,140,5,SC,0.70,68.5,59.0,41.1,35.8,19.5,17.6,0.0,0.0,20.4,17.7,11.7,9.4,16.8,14.2,10.5,8.9,
1617velv-nyli-cmp,10169,Mineola Motors,5,7,285,135,5,,0.70,38.1,40.5,41.1,40.1,37.0,34.1,0.0,0.0,8.2,9.7,-3.8,-1.6,-3.3,-1.8,0.3,2.1,
1617velv-nyli-cmp,7407,Team VEGA,6,6,370,150,5,F1,0.60,82.3,73.8,59.4,52.9,42.1,36.2,0.0,0.0,23.9,22.5,-1.1,-0.6,17.4,15.5,5.5,5.3,
1617velv-nyli-cmp,10738,SBS Bears,7,6,365,135,5,S1,0.60,60.0,56.5,48.0,43.1,33.1,30.7,0.0,0.0,32.5,28.7,-4.9,-3.2,-0.7,0.1,12.7,13.2,
1617velv-nyli-cmp,6574,Task Main,8,6,335,150,5,W2,0.60,48.1,49.1,46.1,44.7,32.5,31.1,0.0,0.0,18.5,17.3,2.0,3.6,-4.9,-3.1,6.9,7.4,
1617velv-nyli-cmp,10696,Syosset Syborgs,9,6,270,155,5,,0.60,43.7,43.8,54.3,50.2,21.3,20.7,0.0,0.0,19.7,18.5,4.9,5.2,-2.2,-0.8,-8.5,-5.7,
1617velv-nyli-cmp,8325,Oyster Bot,10,6,220,140,5,,0.60,26.6,31.2,12.1,17.4,17.4,19.2,0.0,0.0,9.8,10.8,-1.2,-0.8,0.6,1.8,13.9,11.9,
1617velv-nyli-cmp,12382,SYO Sparks,11,6,220,85,5,,0.60,6.7,13.5,8.3,13.2,2.9,4.9,0.0,0.0,5.8,7.9,-2.2,-1.1,0.2,1.6,-1.8,-1.4,
1617velv-nyli-cmp,10419,Syosset Elite,12,6,165,130,5,,0.60,29.2,33.5,11.6,19.3,8.8,13.0,0.0,0.0,5.1,7.5,9.0,7.1,6.2,5.7,11.3,8.4,
1617velv-nyli-cmp,11649,Portledge Robo Time,13,5,320,210,5,F2,0.50,61.0,58.9,38.8,40.1,20.1,21.2,0.0,0.0,18.9,19.1,4.6,3.6,17.4,14.9,4.8,3.8,
1617velv-nyli-cmp,8108,Theoretically Impossible,14,5,260,130,5,,0.50,49.5,46.0,36.4,32.5,17.0,15.2,0.0,0.0,15.5,13.9,2.2,3.0,14.8,13.7,-1.6,-0.3,
1617velv-nyli-cmp,4137,IslandBots,15,4,340,131,5,S1,0.40,52.7,49.0,46.8,42.8,25.1,22.7,0.0,0.0,24.9,23.1,1.8,1.6,1.0,1.4,5.0,4.6,
1617velv-nyli-cmp,8196,CTRL ALT WIN,16,4,310,140,5,S2,0.40,17.4,26.5,8.0,15.3,-3.8,2.0,0.0,0.0,21.3,21.4,-3.3,-1.8,3.2,4.6,6.2,6.5,
1617velv-nyli-cmp,11401,Girl Powered Robotics (GPR),17,4,285,105,5,,0.40,29.0,29.6,37.4,34.2,14.9,15.0,0.0,0.0,7.9,7.7,7.0,7.1,-0.8,-0.4,-7.6,-4.3,
1617velv-nyli-cmp,6939,Pandemonium2,18,4,275,105,5,S2,0.40,34.2,34.0,24.6,24.0,1.8,4.6,0.0,0.0,24.4,22.0,0.8,0.7,7.2,6.6,2.4,3.3,
1617velv-nyli-cmp,7417,Portledge Robotics,19,4,265,135,5,,0.40,18.0,26.1,-8.3,3.2,3.5,7.7,0.0,0.0,-1.3,2.4,4.7,5.4,11.2,10.4,15.1,12.4,
1617velv-nyli-cmp,9715,Animatronics,20,4,215,150,5,,0.40,26.7,30.5,9.3,14.1,-3.1,1.6,0.0,0.0,-0.4,2.0,9.5,8.7,20.7,18.1,-3.3,-1.8,
1617velv-nyli-cmp,4017,roboPandas,21,2,445,155,5,W1,0.20,67.0,62.4,35.7,35.5,36.1,33.2,0.0,0.0,5.4,7.9,23.4,19.0,2.2,2.1,29.2,24.7,
1617velv-nyli-cmp,5283,LAIMO,22,2,235,110,5,,0.20,22.4,27.1,30.4,30.2,7.9,9.9,0.0,0.0,4.0,6.5,6.0,5.5,4.5,5.0,-12.5,-8.2,
1617velv-nyli-cmp,7120,Bionica,23,2,230,110,5,,0.20,19.0,24.3,-19.2,-8.5,2.6,7.0,0.0,0.0,14.7,14.4,-5.8,-3.9,7.6,6.7,30.7,26.1,
1617velv-nyli-cmp,9501,Zero to Robo,24,0,200,90,5,,0.00,13.2,17.0,-1.9,3.3,6.1,7.0,0.0,0.0,9.7,10.7,-0.0,0.1,-2.7,-1.1,17.7,14.7,
