TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-nyli-cmp-Q-1,Q-1,75-60 R,10696,11401,0,8196,11649,0,75,35,0,40,0,0,60,15,0,45,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-2,Q-2,130-131 B,11988,7407,0,4137,10738,0,130,100,0,30,0,0,131,55,0,76,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-3,Q-3,55-50 R,12382,6574,0,3540,7417,0,55,30,0,25,0,0,50,30,0,20,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-4,Q-4,90-110 B,9715,5477,0,7164,5283,0,90,50,0,0,40,0,110,30,0,40,40,0,false,false,false,false,
1617velv-nyli-cmp-Q-5,Q-5,55-130 B,4017,7120,0,8108,10419,0,55,35,0,20,0,0,130,40,0,20,20,50,false,false,false,false,
1617velv-nyli-cmp-Q-6,Q-6,45-91 B,9501,6939,0,10169,8325,0,45,5,0,40,0,0,91,70,0,21,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-7,Q-7,20-80 B,12382,7164,0,10696,11988,0,20,0,0,20,0,0,80,45,0,35,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-8,Q-8,40-110 B,8196,4137,0,3540,7120,0,40,20,0,20,0,0,110,70,0,30,0,10,false,false,false,false,
1617velv-nyli-cmp-Q-9,Q-9,75-40 R,9715,8108,0,6939,7417,0,75,5,0,20,10,40,40,10,0,20,10,0,false,false,false,false,
1617velv-nyli-cmp-Q-10,Q-10,85-140 B,11649,6574,0,7407,8325,0,85,55,0,30,0,0,140,95,0,35,0,10,false,false,false,false,
1617velv-nyli-cmp-Q-11,Q-11,70-30 R,10419,10738,0,9501,5283,0,70,40,0,30,0,0,30,0,0,10,0,20,false,false,false,false,
1617velv-nyli-cmp-Q-12,Q-12,120-105 R,5477,10169,0,11401,4017,0,120,70,0,30,20,0,105,55,0,10,40,0,false,false,false,false,
1617velv-nyli-cmp-Q-13,Q-13,100-80 R,7417,7164,0,8325,4137,0,100,30,0,10,20,40,80,20,0,30,0,30,false,false,false,false,
1617velv-nyli-cmp-Q-14,Q-14,30-150 B,7120,9501,0,7407,9715,0,30,5,0,25,0,0,150,20,0,30,0,100,false,false,false,false,
1617velv-nyli-cmp-Q-15,Q-15,210-95 R,11649,3540,0,4017,10738,0,210,100,0,20,10,80,95,50,0,35,0,10,false,false,false,false,
1617velv-nyli-cmp-Q-16,Q-16,30-35 B,5283,8108,0,11401,12382,0,30,10,0,20,0,0,35,15,0,20,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-17,Q-17,25-120 B,10419,10169,0,11988,8196,0,25,15,0,10,0,0,120,35,0,65,0,20,false,false,false,false,
1617velv-nyli-cmp-Q-18,Q-18,60-100 B,6939,10696,0,5477,6574,0,60,20,0,30,0,10,100,55,0,25,20,0,false,false,false,false,
1617velv-nyli-cmp-Q-19,Q-19,125-45 R,4137,11649,0,12382,9715,0,125,45,0,70,10,0,45,15,0,10,20,0,false,false,false,false,
1617velv-nyli-cmp-Q-20,Q-20,80-70 R,8325,11988,0,7120,5283,0,80,30,0,50,0,0,70,10,0,20,0,40,false,false,false,false,
1617velv-nyli-cmp-Q-21,Q-21,65-105 B,11401,10419,0,6939,7407,0,65,40,0,5,20,0,105,30,0,65,0,10,false,false,false,false,
1617velv-nyli-cmp-Q-22,Q-22,125-90 R,5477,3540,0,8108,9501,0,125,75,0,10,40,0,90,60,0,30,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-23,Q-23,125-140 B,6574,4017,0,8196,7164,0,125,70,0,15,40,0,140,40,0,50,0,50,false,false,false,false,
1617velv-nyli-cmp-Q-24,Q-24,65-135 B,10696,7417,0,10169,10738,0,65,25,0,20,20,0,135,100,0,35,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-25,Q-25,10-115 B,9715,8325,0,3540,10419,0,10,10,0,0,0,0,115,65,0,40,10,0,false,false,false,false,
1617velv-nyli-cmp-Q-26,Q-26,25-150 B,11401,9501,0,11988,6574,0,25,5,0,10,10,0,150,85,0,65,0,0,false,false,false,false,
1617velv-nyli-cmp-Q-27,Q-27,75-75 T,7164,10169,0,8108,11649,0,75,45,0,20,0,10,75,10,0,25,10,30,false,false,false,false,
1617velv-nyli-cmp-Q-28,Q-28,60-135 B,8196,7407,0,5477,7417,0,60,15,0,45,0,0,135,55,0,10,20,50,false,false,false,false,
1617velv-nyli-cmp-Q-29,Q-29,75-85 B,7120,10738,0,12382,6939,0,75,30,0,45,0,0,85,20,0,25,0,40,false,false,false,false,
1617velv-nyli-cmp-Q-30,Q-30,75-155 B,5283,4137,0,4017,10696,0,75,60,0,15,0,0,155,75,0,40,40,0,false,false,false,false,
