TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-nyli-ly-Q-1,Q-1,10-50 B,7407,5978,0,11517,5283,0,10,10,0,0,0,0,50,10,0,40,0,0,false,false,false,false,
1617velv-nyli-ly-Q-2,Q-2,40-50 B,8325,12464,0,8013,7164,0,40,30,0,0,0,10,50,20,0,30,0,0,false,false,false,false,
1617velv-nyli-ly-Q-3,Q-3,45-25 R,4137,8108,0,6574,3540,0,45,15,0,10,0,20,25,0,0,25,0,0,false,false,false,false,
1617velv-nyli-ly-Q-4,Q-4,10-0 R,6438,11401,0,12293,7120,0,10,0,0,10,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nyli-ly-Q-5,Q-5,20-80 B,11088,8073,0,11988,8196,0,20,0,0,20,0,0,80,40,0,30,10,0,false,false,false,false,
1617velv-nyli-ly-Q-6,Q-6,50-27 R,4017,7035,0,12428,5477,0,50,0,0,10,0,40,27,5,0,22,0,0,false,false,false,false,
1617velv-nyli-ly-Q-7,Q-7,30-20 R,9501,9122,0,123,11401,0,30,5,0,25,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-nyli-ly-Q-8,Q-8,40-0 R,5283,12464,0,12293,8108,0,40,10,0,30,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nyli-ly-Q-9,Q-9,80-95 B,5477,6574,0,8325,7407,0,80,0,0,30,10,40,95,60,0,35,0,0,false,false,false,false,
1617velv-nyli-ly-Q-10,Q-10,2-40 B,8073,5978,0,4017,7120,0,2,0,0,2,0,0,40,0,0,40,0,0,false,false,false,false,
1617velv-nyli-ly-Q-11,Q-11,85-40 R,8196,7164,0,4137,9501,0,85,5,0,40,0,40,40,5,0,25,0,10,false,false,false,false,
1617velv-nyli-ly-Q-12,Q-12,10-10 T,3540,9122,0,12428,11088,0,10,0,0,0,0,10,10,0,0,0,0,10,false,false,false,false,
1617velv-nyli-ly-Q-13,Q-13,55-11 R,11988,7035,0,8013,6438,0,55,10,0,35,0,10,11,10,0,1,0,0,false,false,false,false,
1617velv-nyli-ly-Q-14,Q-14,5-60 B,11517,8073,0,123,8325,0,5,5,0,0,0,0,60,0,0,20,0,40,false,false,false,false,
1617velv-nyli-ly-Q-15,Q-15,85-55 R,5283,4017,0,6574,7164,0,85,5,0,40,40,0,55,40,0,15,0,0,true,false,false,false,
1617velv-nyli-ly-Q-16,Q-16,20-0 R,6438,12428,0,5978,12464,0,20,0,0,0,0,20,0,0,0,0,0,0,false,false,false,false,
1617velv-nyli-ly-Q-17,Q-17,80-45 R,7120,8196,0,7407,9122,0,80,25,0,55,0,0,45,30,0,5,10,0,false,false,false,false,
1617velv-nyli-ly-Q-18,Q-18,10-70 B,11088,4137,0,11401,7035,0,10,0,0,10,0,0,70,55,0,15,0,0,false,false,false,false,
1617velv-nyli-ly-Q-19,Q-19,40-70 B,123,8013,0,5477,8108,0,40,0,0,20,0,20,70,10,0,20,40,0,false,false,false,false,
1617velv-nyli-ly-Q-20,Q-20,15-95 B,12293,3540,0,9501,11988,0,15,5,0,10,0,0,95,10,0,45,0,40,false,false,false,false,
1617velv-nyli-ly-Q-21,Q-21,10-40 B,11517,12428,0,4137,7120,0,10,10,0,0,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-nyli-ly-Q-22,Q-22,0-55 B,6438,123,0,6574,8196,0,0,0,0,0,0,0,55,25,0,30,0,0,false,false,false,false,
1617velv-nyli-ly-Q-23,Q-23,15-45 B,5978,5477,0,11088,7164,0,15,5,0,10,0,0,45,25,0,20,0,0,false,false,false,false,
1617velv-nyli-ly-Q-24,Q-24,60-0 R,8325,9501,0,5283,7035,0,60,15,0,45,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nyli-ly-Q-25,Q-25,25-90 B,11401,8108,0,4017,11988,0,25,15,0,10,0,0,90,10,0,40,40,0,false,false,false,false,
1617velv-nyli-ly-Q-26,Q-26,50-21 R,12293,9122,0,11517,8013,0,50,10,0,0,0,40,21,10,0,11,0,0,false,false,false,false,
1617velv-nyli-ly-Q-27,Q-27,60-0 R,3540,7407,0,12464,8073,0,60,5,0,15,0,40,0,0,0,0,0,0,false,false,false,false,
1617velv-nyli-ly-Q-28,Q-28,50-50 T,8325,4017,0,4137,6438,0,50,10,0,0,40,0,50,0,0,40,10,0,false,false,false,false,
1617velv-nyli-ly-Q-29,Q-29,50-10 R,7120,8013,0,11088,5283,0,50,10,0,40,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-nyli-ly-Q-30,Q-30,10-60 B,11517,9501,0,5477,12464,0,10,10,0,0,0,0,60,10,0,30,20,0,false,false,false,false,
1617velv-nyli-ly-Q-31,Q-31,45-20 R,7035,6574,0,12293,5978,0,45,15,0,30,0,0,20,0,0,20,0,0,false,false,false,false,
1617velv-nyli-ly-Q-32,Q-32,50-30 R,8108,7164,0,9122,8073,0,50,10,0,40,0,0,30,10,0,0,20,0,false,false,false,false,
1617velv-nyli-ly-Q-33,Q-33,55-30 R,11988,123,0,12428,7407,0,55,25,0,30,0,0,30,15,0,15,0,0,false,false,false,false,
1617velv-nyli-ly-Q-34,Q-34,50-25 R,11401,8196,0,3540,5283,0,50,30,0,20,0,0,25,5,0,20,0,0,false,false,false,false,
1617velv-nyli-ly-SF-1-1,SF-1-1,75-65 R,8196,4017,4137,7035,6574,11401,75,20,0,15,40,0,65,25,0,40,0,0,false,false,false,false,
1617velv-nyli-ly-SF-2-1,SF-2-1,60-45 R,11988,5477,8325,7164,9122,5283,60,40,0,20,0,0,45,5,0,30,10,0,false,false,false,false,
1617velv-nyli-ly-SF-1-2,SF-1-2,45-65 B,8196,4017,4137,7035,6574,11401,45,5,0,0,40,0,65,20,0,45,0,0,false,false,false,false,
1617velv-nyli-ly-SF-2-2,SF-2-2,105-55 R,11988,5477,8325,7164,9122,5283,105,10,0,35,20,40,55,15,0,0,20,20,false,false,false,false,
1617velv-nyli-ly-SF-1-3,SF-1-3,70-60 R,8196,4017,4137,7035,6574,11401,70,10,0,20,40,0,60,25,0,35,0,0,false,false,false,false,
1617velv-nyli-ly-F-1,F-1,30-45 B,8196,4017,4137,11988,5477,8325,30,10,0,20,0,0,45,10,0,35,0,0,false,false,false,false,
1617velv-nyli-ly-F-2,F-2,85-75 R,8196,4017,4137,11988,5477,8325,85,10,0,35,40,0,75,15,0,20,40,0,false,false,false,false,
1617velv-nyli-ly-F-3,F-3,90-85 R,8196,4017,4137,11988,5477,8325,90,40,0,10,40,0,85,30,0,35,20,0,false,false,false,false,
