TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-nynyc-da1-Q-1,Q-1,20-20 T,3981,12422,0,5163,9137,0,20,10,0,10,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-2,Q-2,10-35 B,5711,6496,0,11997,11453,0,10,10,0,0,0,0,35,10,0,15,10,0,false,false,false,false,
1617velv-nynyc-da1-Q-3,Q-3,50-1 R,9385,3896,0,8088,10401,0,50,10,0,40,0,0,1,0,0,1,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-4,Q-4,46-0 R,4995,11111,0,8500,4783,0,46,5,0,31,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-5,Q-5,25-45 B,8200,9384,0,6899,4784,0,25,15,0,10,0,0,45,0,0,45,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-6,Q-6,30-40 B,8201,9371,0,10539,9354,0,30,5,0,25,0,0,40,10,0,20,0,10,false,false,false,false,
1617velv-nynyc-da1-Q-7,Q-7,5-0 R,8087,11111,0,8088,3981,0,5,0,0,5,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-8,Q-8,85-46 R,9385,11453,0,8200,9137,0,85,25,0,20,40,0,46,5,0,41,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-9,Q-9,50-5 R,6899,10539,0,4783,3896,0,50,10,0,40,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-10,Q-10,10-45 B,9354,5163,0,5711,4995,0,10,0,0,10,0,0,45,5,0,30,10,0,false,false,false,false,
1617velv-nynyc-da1-Q-11,Q-11,61-90 B,8201,8500,0,4784,12422,0,61,15,0,36,10,0,90,55,0,35,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-12,Q-12,30-0 R,9371,11997,0,8087,9384,0,30,0,0,30,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-13,Q-13,93-5 R,10401,5163,0,6496,11111,0,93,0,0,43,0,50,5,5,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-14,Q-14,20-30 B,5711,8500,0,6899,8088,0,20,0,0,10,10,0,30,0,0,30,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-15,Q-15,57-0 R,8201,4995,0,3896,11997,0,57,5,0,42,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-16,Q-16,0-0 T,4783,9354,0,9137,8087,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-17,Q-17,75-45 R,12422,8200,0,6496,9371,0,75,35,0,0,0,40,45,5,0,40,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-18,Q-18,65-75 B,3981,4784,0,10401,11453,0,65,20,0,45,0,0,75,25,0,10,40,0,false,false,false,false,
1617velv-nynyc-da1-Q-19,Q-19,40-15 R,10539,9385,0,9384,4995,0,40,10,0,30,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-20,Q-20,90-15 R,8200,3896,0,11111,9354,0,90,20,0,50,20,0,15,5,0,0,0,10,false,false,false,false,
1617velv-nynyc-da1-Q-21,Q-21,100-5 R,11453,6899,0,8087,12422,0,100,40,0,20,40,0,5,5,0,0,0,0,false,false,false,false,
1617velv-nynyc-da1-Q-22,Q-22,5-60 B,9384,10401,0,5711,8201,0,5,5,0,0,0,0,60,15,0,45,0,0,false,false,false,false,
