TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-nynyc-fl2-Q-1,Q-1,25-10 R,4784,11087,0,6004,12178,0,25,0,0,25,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-2,Q-2,45-25 R,310,12306,0,9295,10675,0,45,5,0,40,0,0,25,25,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-3,Q-3,0-15 B,11111,10898,0,12082,18,0,0,0,0,0,0,0,15,0,0,5,10,0,false,false,false,false,
1617velv-nynyc-fl2-Q-4,Q-4,35-33 R,9564,11979,0,11981,479,0,35,0,0,15,0,20,33,15,0,18,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-5,Q-5,11-15 B,9294,11113,0,5361,3006,0,11,10,0,1,0,0,15,0,0,15,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-6,Q-6,40-35 R,10675,11979,0,4784,12082,0,40,10,0,30,0,0,35,10,0,25,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-7,Q-7,75-0 R,18,11087,0,5361,12306,0,75,35,0,30,0,10,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-8,Q-8,80-0 R,310,9294,0,11111,6004,0,80,20,0,40,20,0,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-9,Q-9,15-20 B,9564,3006,0,10898,9295,0,15,5,0,10,0,0,20,5,0,5,10,0,false,false,false,false,
1617velv-nynyc-fl2-Q-10,Q-10,36-30 R,11981,12178,0,479,11113,0,36,5,0,31,0,0,30,10,0,10,0,10,false,false,false,false,
1617velv-nynyc-fl2-Q-11,Q-11,40-40 T,5361,310,0,4784,9564,0,40,10,0,30,0,0,40,10,0,10,0,20,false,false,false,false,
1617velv-nynyc-fl2-Q-12,Q-12,35-47 B,9295,12082,0,9294,11981,0,35,10,0,15,0,10,47,5,0,12,20,10,false,false,false,false,
1617velv-nynyc-fl2-Q-13,Q-13,50-25 R,6004,10675,0,18,11113,0,50,5,0,45,0,0,25,10,0,5,10,0,false,false,false,false,
1617velv-nynyc-fl2-Q-14,Q-14,30-25 R,12306,12178,0,11979,10898,0,30,0,0,30,0,0,25,5,0,0,10,10,false,false,false,false,
1617velv-nynyc-fl2-Q-15,Q-15,50-5 R,479,11111,0,11087,3006,0,50,10,0,40,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-16,Q-16,65-45 R,18,9294,0,9564,12178,0,65,40,0,15,10,0,45,0,0,45,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-17,Q-17,60-0 R,479,6004,0,12306,12082,0,60,10,0,40,0,10,0,0,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-18,Q-18,140-30 R,9295,5361,0,11111,11979,0,140,10,0,0,10,120,30,10,0,20,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-19,Q-19,20-65 B,3006,11981,0,10675,4784,0,20,10,0,0,10,0,65,10,0,45,10,0,false,false,false,false,
1617velv-nynyc-fl2-Q-20,Q-20,120-20 R,11113,11087,0,10898,310,0,120,0,0,20,0,100,20,0,0,20,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-21,Q-21,30-80 B,9295,4784,0,479,18,0,30,5,0,15,10,0,80,30,0,40,10,0,false,false,false,false,
1617velv-nynyc-fl2-Q-22,Q-22,15-10 R,9564,11111,0,11113,12306,0,15,0,0,15,0,0,10,0,0,10,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-23,Q-23,66-15 R,10675,11087,0,11979,9294,0,66,5,0,41,0,20,15,15,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-24,Q-24,45-20 R,12082,12178,0,310,3006,0,45,0,0,45,0,0,20,10,0,10,0,0,false,false,false,false,
1617velv-nynyc-fl2-Q-25,Q-25,30-26 R,5361,10898,0,11981,6004,0,30,0,0,20,0,10,26,5,0,1,10,10,false,false,false,false,
1617velv-nynyc-fl2-SF-1-1,SF-1-1,30-40 B,10675,9294,0,5361,4784,0,30,10,0,20,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-nynyc-fl2-SF-2-1,SF-2-1,55-15 R,18,479,0,11087,310,0,55,0,0,45,10,0,15,5,0,10,0,0,false,false,false,false,
1617velv-nynyc-fl2-SF-1-2,SF-1-2,70-70 T,10675,9294,0,5361,4784,0,70,5,0,35,0,30,70,25,0,5,0,40,false,false,false,false,
1617velv-nynyc-fl2-SF-2-2,SF-2-2,85-10 R,18,479,0,11087,310,0,85,25,0,50,10,0,10,10,0,0,0,0,false,false,false,false,
1617velv-nynyc-fl2-SF-1-3,SF-1-3,50-40 R,10675,9294,0,5361,4784,0,50,10,0,40,0,0,40,25,0,15,0,0,false,false,false,false,
1617velv-nynyc-fl2-SF-1-4,SF-1-4,45-10 R,10675,9294,0,5361,4784,0,45,5,0,30,10,0,10,0,0,0,0,10,false,false,false,false,
1617velv-nynyc-fl2-F-1,F-1,50-60 B,10675,9294,0,18,479,0,50,10,0,30,10,0,60,25,0,25,10,0,false,false,false,false,
1617velv-nynyc-fl2-F-2,F-2,20-100 B,10675,9294,0,18,479,0,20,10,0,0,10,0,100,10,0,40,10,40,false,false,false,false,
