TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-nynyc-fl2-Q-1,1,1,1,4784,11087,0,6004,12178,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,1,0,0,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-nynyc-fl2-Q-2,1,1,2,310,12306,0,9295,10675,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,4,0,0,0,0,0,0,0,0,true,1,0,0,1,0,0,0,0,0,0,0,0,
1617velv-nynyc-fl2-Q-3,1,1,3,11111,10898,0,12082,18,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,0,0,0,0,1,0,1,0,0,0,0,
1617velv-nynyc-fl2-Q-4,1,1,4,9564,11979,0,11981,479,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,1,0,0,0,0,2,0,0,true,0,0,3,1,1,1,3,0,2,0,0,0,
1617velv-nynyc-fl2-Q-5,1,1,5,9294,11113,0,5361,3006,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,3,0,0,0,1,0,0,0,0,0,0,false,0,0,0,0,1,1,0,0,0,0,0,0,
1617velv-nynyc-fl2-Q-6,1,1,6,10675,11979,0,4784,12082,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,3,3,0,0,0,0,0,0,0,0,true,0,0,1,0,1,3,0,0,0,0,0,0,
1617velv-nynyc-fl2-Q-7,1,1,7,18,11087,0,5361,12306,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,1,0,3,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,1,0,0,0,
1617velv-nynyc-fl2-Q-8,1,1,8,310,9294,0,11111,6004,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,2,0,3,4,0,0,2,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-nynyc-fl2-Q-9,1,1,9,9564,3006,0,10898,9295,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,1,0,0,0,0,0,0,0,0,true,0,0,0,0,0,1,0,1,0,0,0,0,
1617velv-nynyc-fl2-Q-10,1,1,10,11981,12178,0,479,11113,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,0,1,0,1,0,0,0,0,true,0,0,1,0,1,0,0,0,0,0,1,0,
