TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-njrc,9999,The Ninejas,1,10,187,85,5,WC,
1617velv-njrc,7959,Cougar Cubs,2,10,95,130,5,FC,
1617velv-njrc,8405,Millburn Robotics,3,9,307,125,5,W1,
1617velv-njrc,5398,Robotux,4,8,200,140,5,SC,
1617velv-njrc,9971,LANbros,5,8,185,160,5,SC,
1617velv-njrc,9927,The MidKnight Magic Too,6,8,122,125,5,F2,
1617velv-njrc,11257,Robotic Rockettes,7,8,108,80,5,,
1617velv-njrc,7026,JDroids,8,7,225,125,5,S1,
1617velv-njrc,6936,CodeRunners,9,7,224,105,5,,
1617velv-njrc,6719,Piotech,10,6,190,115,5,W2,
1617velv-njrc,7071,EngiNerds,11,6,170,145,5,S2,
1617velv-njrc,6069,Pingry Robotics,12,6,121,80,5,,
1617velv-njrc,4102,CHS Cougars,13,6,85,120,5,,
1617velv-njrc,10582,Emerald Knights,14,6,77,70,5,,
1617velv-njrc,7149,ENFORCERS,15,4,165,125,5,S1,
1617velv-njrc,4390,The Typhoons - Storm Robotics Team,16,4,151,130,5,,
1617velv-njrc,10096,Those Guys,17,4,144,80,5,F1,
1617velv-njrc,6110,M.E.T.S. Mechanical Mayhem,18,4,140,140,5,,
1617velv-njrc,3774,Hive Voltage,19,4,125,55,5,,
1617velv-njrc,7311,Terrier Byte Bots,20,4,125,55,5,,
1617velv-njrc,5873,Dragon Terminators,21,4,120,70,5,,
1617velv-njrc,7433,The Cyclones - Storm Robotics Team,22,4,115,85,5,,
1617velv-njrc,9244,Lenape Robotics,23,4,104,120,5,,
1617velv-njrc,3567,Fear The Gear,24,4,100,160,5,,
1617velv-njrc,7312,Terrier Byte Bots,25,4,100,120,5,,
1617velv-njrc,11304,Ridge Robotics,26,4,95,85,5,,
1617velv-njrc,11306,Prototype G,27,4,71,60,5,,
1617velv-njrc,11451,Alphabots,28,4,55,55,5,,
1617velv-njrc,6337,Metal Marauders,29,3,187,105,5,,
1617velv-njrc,9042,The MidKnight Magic,30,2,207,54,5,S2,
1617velv-njrc,5573,RoboCougars,31,2,126,60,5,,
1617velv-njrc,10919,Fawkes Robotics,32,2,87,100,5,,
1617velv-njrc,5332,Cougar Current,33,2,85,40,5,,
1617velv-njrc,4890,Hive Voltage 2.0,34,2,57,105,5,,
1617velv-njrc,3415,Lancers,35,0,50,25,5,,
