TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-txamlh1,11093,MegaKnytes,1,9,171,84,5,,0.90,47.9,42.5,50.1,44.0,19.7,16.9,0.0,0.0,32.4,28.2,-4.9,-3.1,0.7,0.4,-2.9,-2.0,
1617velv-txamlh1,8886,Saber Robotics,2,8,225,95,5,,0.80,38.8,36.6,39.0,36.7,27.1,23.5,0.0,0.0,15.2,15.3,-2.4,-1.5,-1.1,-0.8,0.9,0.5,
1617velv-txamlh1,3708,Iron Eagles Optimus,3,8,225,80,5,,0.80,47.3,42.6,49.4,44.0,22.8,19.6,0.0,0.0,28.8,25.7,-3.3,-2.0,-1.0,-0.7,-1.1,-0.8,
1617velv-txamlh1,6710,Sigmas,4,8,175,84,5,,0.80,33.0,32.8,33.2,33.0,6.0,7.9,0.0,0.0,25.6,24.1,0.6,0.2,0.8,0.5,-1.0,-0.7,
1617velv-txamlh1,6272,Iron Eagles Prime,5,5,236,100,5,,0.50,49.0,43.9,43.0,38.6,24.9,21.5,0.0,0.0,17.9,17.2,-1.2,-1.0,7.4,6.1,-1.4,-0.9,
1617velv-txamlh1,11019,RRock^3,6,5,216,70,5,,0.50,19.3,22.0,21.5,23.4,-0.4,2.7,0.0,0.0,14.1,14.3,6.7,5.7,-1.0,-0.7,-1.1,-0.8,
1617velv-txamlh1,6210,ViperBots Stryke,7,4,220,80,5,,0.40,28.0,28.3,27.8,28.3,8.2,8.3,0.0,0.0,4.9,7.9,15.8,12.9,-1.0,-0.7,1.1,0.7,
1617velv-txamlh1,5628,The Tau Manifesto,8,4,215,70,5,,0.40,16.6,19.3,17.4,19.8,4.9,6.4,0.0,0.0,7.5,8.5,5.3,5.0,-1.1,-0.8,0.3,0.2,
1617velv-txamlh1,11090,Chaos Monkeyz,9,4,155,100,5,,0.40,20.8,22.4,14.5,16.9,-3.1,-0.1,0.0,0.0,19.5,18.1,-2.9,-1.7,7.3,6.1,-1.0,-0.7,
1617velv-txamlh1,11404,Ballistic Botz,10,2,190,70,5,,0.20,18.2,19.4,20.2,20.8,4.2,5.3,0.0,0.0,13.8,14.3,0.8,0.3,-0.6,-0.5,-1.4,-0.9,
1617velv-txamlh1,11918,Grizzly Bots,11,2,130,60,5,,0.20,3.5,8.2,-2.8,2.7,5.5,6.2,0.0,0.0,-2.9,1.5,2.2,1.3,-1.4,-0.9,7.6,6.3,
1617velv-txamlh1,9875,LASA MurPHy,12,1,166,61,5,,0.10,5.6,9.5,-1.2,3.8,2.2,3.8,0.0,0.0,5.1,6.7,-0.7,-0.4,-1.0,-0.7,7.8,6.4,
