TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-txchcmp,11090,Chaos Monkeyz,1,10,460,185,5,W1,
1617velv-txchcmp,6272,Iron Eagles Prime,2,10,235,115,5,FC,
1617velv-txchcmp,8886,Saber Robotics,3,8,575,205,5,WC,
1617velv-txchcmp,9048,Philobots,4,8,420,200,5,SC,
1617velv-txchcmp,9053,Psionics,5,8,415,205,5,S1,
1617velv-txchcmp,5628,The Tau Manifesto,6,8,305,185,5,S1,
1617velv-txchcmp,6710,Sigmas,7,8,220,155,5,F1,
1617velv-txchcmp,6210,ViperBots Stryke,8,6,405,175,5,W2,
1617velv-txchcmp,11093,MegaKnytes,9,6,295,180,5,,
1617velv-txchcmp,5767,Rock Catz,10,6,295,175,5,,
1617velv-txchcmp,6504,Torque Omega,11,6,230,115,5,SC,
1617velv-txchcmp,9793,RobotSEA,12,4,425,170,5,S2,
1617velv-txchcmp,8541,Blue Chargerbots,13,4,285,175,5,,
1617velv-txchcmp,5809,Dark Horse,14,4,205,145,5,,
1617velv-txchcmp,11404,Ballistic Botz,15,2,435,165,5,S2,
1617velv-txchcmp,5815,Disgruntled Robots,16,2,340,120,5,,
1617velv-txchcmp,9875,LASA MurPHy,17,2,300,150,5,F2,
1617velv-txchcmp,3708,Iron Eagles Optimus,18,2,245,110,5,,
1617velv-txchcmp,6990,Static Void,19,2,245,85,5,,
1617velv-txchcmp,4290,LASA High PHidelity,20,2,235,155,5,,
1617velv-txchcmp,11918,Grizzly Bots,21,2,235,100,5,,
1617velv-txchcmp,12254,13.13.Q_B0tZ,22,0,165,60,5,,
