TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-txchcmp,11090,Chaos Monkeyz,1,10,460,185,5,W1,1.00,102.6,91.8,88.0,79.4,47.4,41.1,0.0,0.0,53.3,46.6,-4.4,-1.6,6.3,5.5,8.3,6.7,
1617velv-txchcmp,6272,Iron Eagles Prime,2,10,235,115,5,FC,1.00,69.7,60.8,61.2,54.4,24.0,20.9,0.0,0.0,35.8,33.0,2.6,1.1,7.3,5.5,1.2,0.7,
1617velv-txchcmp,8886,Saber Robotics,3,8,575,205,5,WC,0.80,126.0,107.9,120.9,105.1,68.4,58.4,0.0,0.0,22.5,22.9,31.8,24.8,3.4,1.7,1.8,0.9,
1617velv-txchcmp,9048,Philobots,4,8,420,200,5,SC,0.80,114.5,104.5,121.6,109.1,57.4,52.0,0.0,0.0,31.9,31.7,27.7,22.3,-2.5,-1.8,-4.6,-3.0,
1617velv-txchcmp,9053,Psionics,5,8,415,205,5,S1,0.80,70.8,71.2,69.7,70.5,33.3,34.0,0.0,0.0,34.9,32.3,2.8,4.9,-0.3,-0.2,1.4,0.8,
1617velv-txchcmp,5628,The Tau Manifesto,6,8,305,185,5,S1,0.80,45.6,48.1,50.7,51.6,10.7,13.4,0.0,0.0,37.2,35.0,0.4,1.4,-2.6,-1.9,-2.5,-1.8,
1617velv-txchcmp,6710,Sigmas,7,8,220,155,5,F1,0.80,50.9,53.8,57.5,57.6,25.9,26.3,0.0,0.0,30.8,27.4,-2.0,2.0,-3.8,-2.2,-2.8,-1.8,
1617velv-txchcmp,6210,ViperBots Stryke,8,6,405,175,5,W2,0.60,105.5,91.6,105.2,91.4,29.5,26.7,0.0,0.0,48.6,41.4,27.4,23.4,-0.0,-0.1,0.3,0.1,
1617velv-txchcmp,11093,MegaKnytes,9,6,295,180,5,,0.60,16.3,26.1,23.1,29.8,-0.9,4.2,0.0,0.0,24.3,23.6,-2.9,0.5,-4.2,-2.4,-2.7,-1.5,
1617velv-txchcmp,5767,Rock Catz,10,6,295,175,5,,0.60,49.4,51.4,54.8,54.9,39.6,35.6,0.0,0.0,5.8,9.8,6.7,7.6,-2.7,-1.8,-2.7,-1.8,
1617velv-txchcmp,6504,Torque Omega,11,6,230,115,5,SC,0.60,8.2,18.5,4.8,15.3,-3.4,2.0,0.0,0.0,10.1,14.6,-3.2,-2.2,4.6,3.9,-1.3,-0.8,
1617velv-txchcmp,9793,RobotSEA,12,4,425,170,5,S2,0.40,49.2,51.6,41.4,45.4,20.9,21.6,0.0,0.0,15.6,17.2,11.6,11.9,1.1,0.7,6.7,5.3,
1617velv-txchcmp,8541,Blue Chargerbots,13,4,285,175,5,,0.40,32.9,33.3,14.4,19.1,-0.3,3.0,0.0,0.0,9.6,12.5,13.8,10.4,9.8,7.3,8.7,6.8,
1617velv-txchcmp,5809,Dark Horse,14,4,205,145,5,,0.40,20.6,27.6,23.3,29.4,3.8,7.7,0.0,0.0,14.5,16.7,3.1,3.6,-0.8,-0.6,-1.9,-1.4,
1617velv-txchcmp,11404,Ballistic Botz,15,2,435,165,5,S2,0.20,54.4,53.6,37.3,39.7,35.7,32.6,0.0,0.0,19.2,18.7,-8.7,-4.6,8.2,6.7,8.9,7.0,
1617velv-txchcmp,5815,Disgruntled Robots,16,2,340,120,5,,0.20,25.2,29.4,29.8,32.4,11.4,12.7,0.0,0.0,11.2,13.2,4.8,4.9,-2.2,-1.6,-2.4,-1.7,
1617velv-txchcmp,9875,LASA MurPHy,17,2,300,150,5,F2,0.20,52.9,49.4,39.4,38.3,8.8,11.2,0.0,0.0,12.2,12.5,24.3,19.6,7.6,6.0,5.9,5.0,
1617velv-txchcmp,3708,Iron Eagles Optimus,18,2,245,110,5,,0.20,10.6,19.5,15.8,22.6,20.1,20.8,0.0,0.0,4.7,6.5,-10.0,-5.4,-4.2,-2.6,-1.0,-0.7,
1617velv-txchcmp,6990,Static Void,19,2,245,85,5,,0.20,22.0,24.4,18.7,21.0,14.5,13.6,0.0,0.0,5.3,7.0,3.5,4.4,-1.3,-0.8,4.6,4.0,
1617velv-txchcmp,4290,LASA High PHidelity,20,2,235,155,5,,0.20,11.2,20.0,19.5,24.8,-0.3,4.6,0.0,0.0,12.7,12.8,3.3,5.1,-4.6,-2.7,-3.7,-2.3,
1617velv-txchcmp,11918,Grizzly Bots,21,2,235,100,5,,0.20,29.1,28.2,28.2,28.1,14.3,13.7,0.0,0.0,10.7,12.7,3.5,1.6,0.7,0.0,0.3,-0.1,
1617velv-txchcmp,12254,13.13.Q_B0tZ,22,0,165,60,5,,0.00,6.6,10.2,6.8,10.4,3.4,4.8,0.0,0.0,-0.8,1.4,3.0,3.2,1.0,0.6,-1.2,-0.9,
