TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-txamld3,6209,ViperBots Venom,1,10,385,145,5,,
1617velv-txamld3,3781,Pi-Rho Maniacs,2,8,310,140,5,,
1617velv-txamld3,7079,Faltech,3,8,295,140,5,,
1617velv-txamld3,4545,ViperBots Ouroboros,4,6,365,135,5,,
1617velv-txamld3,4546,ViperBots SnakeByte,5,6,350,115,5,,
1617velv-txamld3,12126,Cedar Creek EagleBots,6,4,290,135,5,,
1617velv-txamld3,12237,Hyde Park High School Robotics,7,4,285,120,5,,
1617velv-txamld3,8424,E-Cubed,8,4,275,80,5,,
1617velv-txamld3,4027,Legacy,9,4,230,145,5,,
1617velv-txamld3,11503,ViperBots HyperFang,10,2,395,105,5,,
1617velv-txamld3,5764,Blue Sabers,11,2,285,80,5,,
1617velv-txamld3,4798,Robuffs Dough Boys,12,2,275,120,5,,
