TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-txamlc3,9053,Psionics,1,10,270,170,5,,
1617velv-txamlc3,6504,Torque Omega,2,8,190,135,5,,
1617velv-txamlc3,9048,Philobots,3,6,270,170,5,,
1617velv-txamlc3,5815,Disgruntled Robots,4,6,230,120,5,,
1617velv-txamlc3,9793,RobotSEA,5,6,170,135,5,,
1617velv-txamlc3,6937,Ctrl+F8,6,4,200,120,5,,
1617velv-txamlc3,5809,Dark Horse,7,4,160,65,5,,
1617velv-txamlc3,5767,Rock Catz,8,4,135,60,5,,
1617velv-txamlc3,12254,13.13.Q_B0tZ,9,4,115,40,5,,
1617velv-txamlc3,8541,Blue Chargerbots,10,2,225,85,5,,
1617velv-txamlc3,4290,LASA High PHidelity,11,0,205,75,5,,
