TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-txamlh3,8886,Saber Robotics,1,8,383,190,5,,
1617velv-txamlh3,6710,Sigmas,2,8,302,180,5,,
1617velv-txamlh3,6272,Iron Eagles Prime,3,8,302,150,5,,
1617velv-txamlh3,11918,Grizzly Bots,4,7,239,135,5,,
1617velv-txamlh3,11090,Chaos Monkeyz,5,6,307,180,5,,
1617velv-txamlh3,5628,The Tau Manifesto,6,6,250,140,5,,
1617velv-txamlh3,6210,ViperBots Stryke,7,5,366,190,5,,
1617velv-txamlh3,6990,Static Void,8,5,275,140,5,,
1617velv-txamlh3,3708,Iron Eagles Optimus,9,5,265,120,5,,
1617velv-txamlh3,11404,Ballistic Botz,10,4,236,190,5,,
1617velv-txamlh3,9875,LASA MurPHy,11,2,301,145,5,,
1617velv-txamlh3,11019,RRock^3,12,2,163,160,5,,
1617velv-txamlh3,11093,MegaKnytes,13,0,241,77,5,,
