TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-txamls1,11093,MegaKnytes,1,9,171,84,5,,
1617velv-txamls1,8886,Saber Robotics,2,8,225,95,5,,
1617velv-txamls1,3708,Iron Eagles Optimus,3,8,225,80,5,,
1617velv-txamls1,6710,Sigmas,4,8,175,84,5,,
1617velv-txamls1,6272,Iron Eagles Prime,5,5,236,100,5,,
1617velv-txamls1,11019,RRock^3,6,5,216,70,5,,
1617velv-txamls1,6210,ViperBots Stryke,7,4,220,80,5,,
1617velv-txamls1,5628,The Tau Manifesto,8,4,215,70,5,,
1617velv-txamls1,11090,Chaos Monkeyz,9,4,155,100,5,,
1617velv-txamls1,11404,Ballistic Botz,10,2,190,70,5,,
1617velv-txamls1,11918,Grizzly Bots,11,2,130,60,5,,
1617velv-txamls1,9875,LASA MurPHy,12,1,166,61,5,,
